service_id,workshop_id,customer_id,motorcycle_id,appointment_id,service_type_code,primary_trigger_task,trigger_due_km,trigger_due_date,service_delay_days,arrival_mode,received_at,odometer_km,mileage_source,mileage_quality_flag,is_mileage_estimated,status,estimated_delivery_at,completed_at,delivered_at,customer_complaint,technician_notes,labor_minutes_pre_task,labor_total,parts_total,discount_total,tax_total,grand_total,is_breakdown,is_warranty,capture_origin,data_origin,generator_version,random_seed,scenario_id,subtotal_before_discount,discount_rate,tax_rate,pricing_currency,cost_calculation_basis,cost_rule_version
SVC040636,WS0005,C006893,MC009833,APT023640,PERIODIC,ENGINE_OIL_CHANGE,85766.7,2024-10-07,2,APPOINTMENT,2023-12-30 17:41:00,85858,MANUAL,VALID,0,DELIVERED,2023-12-30 17:41:00,2023-12-30 12:21:00,2024-01-01 17:05:00,Periyodik bakım zamanı geldi.,,137,370.0,168.0,16.14,104.37,626.23,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,538.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040637,WS0005,C006893,MC009833,,PERIODIC,ENGINE_OIL_CHANGE,88857.8,2024-12-30,11,WALK_IN,2024-04-03 10:33:00,89372,MANUAL,VALID,0,DELIVERED,2024-04-03 10:33:00,2024-04-03 14:15:00,2024-04-03 17:10:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,81,1760.0,864.0,0.0,524.8,3148.8,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,2624.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040638,WS0005,C006893,MC009833,APT023641,PERIODIC,ENGINE_OIL_CHANGE,92372.2,2025-04-03,13,APPOINTMENT,2024-07-29 13:31:00,92815,MANUAL,VALID,0,DELIVERED,2024-07-29 13:31:00,2024-07-29 15:32:00,2024-07-29 15:01:00,Genel bakım ve kontroller talep edildi.,,112,2060.0,1004.0,0.0,612.8,3676.8,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,3064.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040639,WS0005,C006893,MC009833,,PERIODIC,ENGINE_OIL_CHANGE,95814.6,2025-07-29,0,WALK_IN,2024-10-15 18:10:00,95823,MANUAL,VALID,0,DELIVERED,2024-10-15 18:10:00,2024-10-15 12:45:00,2024-10-15 12:30:00,Kilometre bakımı için servise getirildi.,,62,1490.0,864.0,0.0,470.8,2824.8,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,2354.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040640,WS0005,C006893,MC009833,APT023642,PERIODIC,ENGINE_OIL_CHANGE,98823.3,2025-10-15,4,APPOINTMENT,2025-01-18 18:03:00,99041,MANUAL,VALID,0,DELIVERED,2025-01-18 18:03:00,2025-01-18 09:40:00,2025-01-18 15:23:00,Genel bakım ve kontroller talep edildi.,,154,1840.0,328.0,65.04,420.59,2523.55,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,2168.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040641,WS0005,C006893,MC009833,,PERIODIC,ENGINE_OIL_CHANGE,108719.4,2026-08-22,19,WALK_IN,2025-11-29 15:48:00,109136,MANUAL,VALID,0,DELIVERED,2025-11-29 15:48:00,2025-11-29 10:19:00,2025-12-01 10:15:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,145,2140.0,748.0,0.0,577.6,3465.6,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,2888.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040642,WS0005,C006893,MC009833,APT023643,PERIODIC,ENGINE_OIL_CHANGE,112136.1,2026-11-29,9,APPOINTMENT,2026-03-05 11:45:00,112354,MANUAL,VALID,0,DELIVERED,2026-03-05 11:45:00,2026-03-05 14:54:00,2026-03-06 11:46:00,Periyodik bakım zamanı geldi.,,170,1290.0,384.0,0.0,334.8,2008.8,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1674.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040643,WS0004,C006894,MC009834,APT023644,PERIODIC,ENGINE_OIL_CHANGE,25359.4,2026-09-10,32,APPOINTMENT,2026-07-20 12:19:00,26324,MANUAL,VALID,0,DELIVERED,2026-07-20 12:19:00,2026-07-20 10:52:00,2026-07-20 16:12:00,Kilometre bakımı için servise getirildi.,,74,1550.0,700.0,0.0,450.0,2700.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,2250.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040644,WS0003,C006895,MC009835,APT023645,PERIODIC,ENGINE_OIL_CHANGE,43697.9,2025-10-02,5,APPOINTMENT,2025-07-28 14:41:00,43982,MANUAL,VALID,0,DELIVERED,2025-07-29 14:41:00,2025-07-29 17:41:00,2025-07-29 14:35:00,Genel bakım ve kontroller talep edildi.,,118,800.0,370.0,0.0,234.0,1404.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1170.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040645,WS0003,C006895,MC009835,APT023646,PERIODIC,ENGINE_OIL_CHANGE,48982.2,2026-07-28,9,APPOINTMENT,2026-01-30 15:00:00,49301,MANUAL,VALID,0,DELIVERED,2026-01-30 15:00:00,2026-01-30 14:17:00,2026-01-31 10:11:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,114,1250.0,470.0,86.0,326.8,1960.8,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1720.0,0.05,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040646,WS0003,C006895,MC009835,,REPAIR,UNSCHEDULED_EVENT,,,0,WALK_IN,2026-04-11 14:26:00,51453,MANUAL,VALID,0,DELIVERED,2026-04-11 14:26:00,2026-04-11 14:06:00,2026-04-11 11:15:00,Kullanıcı arıza kontrolü talep etti.,,232,1750.0,0.0,87.5,332.5,1995.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1750.0,0.05,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040647,WS0003,C006895,MC009836,,PERIODIC,ENGINE_OIL_CHANGE,91284.7,2026-09-17,8,WALK_IN,2026-01-10 13:32:00,91367,MANUAL,VALID,0,DELIVERED,2026-01-10 13:32:00,2026-01-10 17:11:00,2026-01-10 13:01:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,153,980.0,498.0,0.0,295.6,1773.6,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1478.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040648,WS0003,C006895,MC009836,APT023647,PERIODIC,ENGINE_OIL_CHANGE,94367.4,2027-01-10,13,APPOINTMENT,2026-05-12 11:30:00,94763,MANUAL,VALID,0,DELIVERED,2026-05-12 11:30:00,2026-05-12 11:35:00,2026-05-12 16:04:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,56,1470.0,498.0,59.04,381.79,2290.75,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1968.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040649,WS0003,C006895,MC009837,,PERIODIC,ENGINE_OIL_CHANGE,81709.2,2026-03-02,4,WALK_IN,2025-09-01 15:32:00,82293,MANUAL,VALID,0,DELIVERED,2025-09-01 15:32:00,2025-09-01 17:53:00,2025-09-01 09:45:00,Kilometre bakımı için servise getirildi.,,152,1570.0,1060.0,78.9,510.22,3061.32,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,2630.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040650,WS0003,C006895,MC009837,,PERIODIC,ENGINE_OIL_CHANGE,86792.9,2026-09-01,7,WALK_IN,2025-10-20 11:44:00,87850,MANUAL,VALID,0,DELIVERED,2025-10-20 11:44:00,2025-10-20 15:11:00,2025-10-20 12:35:00,Kilometre bakımı için servise getirildi.,,86,2000.0,1060.0,153.0,581.4,3488.4,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,3060.0,0.05,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040651,WS0003,C006895,MC009837,APT023648,PERIODIC,ENGINE_OIL_CHANGE,92350.5,2026-10-20,11,APPOINTMENT,2025-12-11 15:59:00,93201,MANUAL,VALID,0,DELIVERED,2025-12-11 15:59:00,2025-12-11 16:06:00,2025-12-11 10:26:00,Kilometre bakımı için servise getirildi.,,177,860.0,340.0,36.0,232.8,1396.8,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1200.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040652,WS0003,C006895,MC009837,,PERIODIC,ENGINE_OIL_CHANGE,108577.0,2027-03-25,0,WALK_IN,2026-05-08 17:52:00,108644,MANUAL,VALID,0,DELIVERED,2026-05-08 17:52:00,2026-05-08 17:14:00,2026-05-08 11:49:00,Kilometre bakımı için servise getirildi.,,114,1710.0,370.0,0.0,416.0,2496.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,2080.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040653,WS0005,C006897,MC009839,,PERIODIC,ENGINE_OIL_CHANGE,48476.9,2026-04-28,13,WALK_IN,2026-05-11 16:40:00,48346,MANUAL,VALID,0,DELIVERED,2026-05-11 16:40:00,2026-05-11 14:46:00,2026-05-11 10:43:00,Periyodik bakım zamanı geldi.,,125,1810.0,690.0,0.0,500.0,3000.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,2500.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040654,WS0001,C006898,MC009840,,BREAKDOWN,UNSCHEDULED_EVENT,,,0,WALK_IN,2025-03-06 14:30:00,56661,MANUAL,VALID,0,DELIVERED,2025-03-06 14:30:00,2025-03-06 15:18:00,2025-03-08 14:12:00,Motosiklet çalışıyor ancak ciddi performans kaybı var.,,237,710.0,1875.0,0.0,517.0,3102.0,1,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,2585.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040655,WS0001,C006898,MC009840,,PERIODIC,ENGINE_OIL_CHANGE,61895.3,2026-03-17,24,WALK_IN,2025-08-25 11:29:00,62708,MANUAL,VALID,0,DELIVERED,2025-08-25 11:29:00,2025-08-25 11:37:00,2025-08-25 15:20:00,Kilometre bakımı için servise getirildi.,,114,3380.0,2388.0,0.0,1153.6,6921.6,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,5768.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040656,WS0001,C006898,MC009840,APT023649,PERIODIC,ENGINE_OIL_CHANGE,72839.0,2027-01-21,23,APPOINTMENT,2026-07-29 13:12:00,73690,MANUAL,VALID,0,DELIVERED,2026-07-29 13:12:00,2026-07-29 09:29:00,2026-07-29 15:08:00,Periyodik bakım zamanı geldi.,,109,1480.0,360.0,0.0,368.0,2208.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1840.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040657,WS0009,C006900,MC009842,,PERIODIC,ENGINE_OIL_CHANGE,17372.8,2024-04-21,16,WALK_IN,2023-08-02 13:25:00,18141,MANUAL,VALID,0,DELIVERED,2023-08-05 13:25:00,2023-08-05 12:10:00,2023-08-05 09:46:00,Periyodik bakım zamanı geldi.,,35,730.0,386.0,0.0,223.2,1339.2,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1116.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040658,WS0009,C006900,MC009842,APT023650,PERIODIC,ENGINE_OIL_CHANGE,21141.1,2024-08-02,18,APPOINTMENT,2023-11-14 11:32:00,21940,MANUAL,VALID,0,DELIVERED,2023-11-14 11:32:00,2023-11-14 16:32:00,2023-11-16 08:55:00,Periyodik bakım zamanı geldi.,,137,340.0,246.0,0.0,117.2,703.2,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,586.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040659,WS0009,C006900,MC009842,,PERIODIC,ENGINE_OIL_CHANGE,24940.1,2024-11-14,8,WALK_IN,2024-02-20 16:22:00,25112,MANUAL,VALID,0,DELIVERED,2024-02-20 16:22:00,2024-02-20 17:12:00,2024-02-21 11:31:00,Genel bakım ve kontroller talep edildi.,,107,1150.0,612.0,0.0,352.4,2114.4,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1762.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040660,WS0009,C006900,MC009842,,PERIODIC,ENGINE_OIL_CHANGE,31730.3,2025-05-28,13,WALK_IN,2024-08-31 09:25:00,32356,MANUAL,VALID,0,DELIVERED,2024-08-31 09:25:00,2024-08-31 10:20:00,2024-08-31 10:37:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,120,670.0,192.0,0.0,172.4,1034.4,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,862.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040661,WS0009,C006900,MC009842,,PERIODIC,ENGINE_OIL_CHANGE,35356.2,2025-08-31,0,WALK_IN,2024-11-15 12:34:00,35366,MANUAL,VALID,0,DELIVERED,2024-11-15 12:34:00,2024-11-15 16:52:00,2024-11-15 13:56:00,Genel bakım ve kontroller talep edildi.,,89,1520.0,1012.0,0.0,506.4,3038.4,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,2532.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040662,WS0009,C006900,MC009842,APT023651,PERIODIC,ENGINE_OIL_CHANGE,44649.6,2026-06-05,17,APPOINTMENT,2025-09-08 12:35:00,45227,MANUAL,VALID,0,DELIVERED,2025-09-08 12:35:00,2025-09-08 09:12:00,2025-09-08 14:27:00,Periyodik bakım zamanı geldi.,,107,1100.0,506.0,1606.0,0.0,0.0,0,1,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1606.0,1.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040663,WS0009,C006900,MC009842,,PERIODIC,ENGINE_OIL_CHANGE,48226.6,2026-09-08,15,WALK_IN,2026-01-02 17:07:00,48650,MANUAL,VALID,0,DELIVERED,2026-01-02 17:07:00,2026-01-02 16:56:00,2026-01-02 09:16:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,89,1740.0,1446.0,0.0,637.2,3823.2,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,3186.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040664,WS0008,C006901,MC009843,APT023652,PERIODIC,ENGINE_OIL_CHANGE,38641.2,2027-03-18,1,APPOINTMENT,2026-07-14 16:21:00,38667,MANUAL,VALID,0,DELIVERED,2026-07-14 16:21:00,2026-07-14 12:22:00,2026-07-15 16:49:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,129,3760.0,3500.0,363.0,1379.4,8276.4,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,7260.0,0.05,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040665,WS0008,C006901,MC009844,APT023653,PERIODIC,ENGINE_OIL_CHANGE,84271.2,2026-11-22,5,APPOINTMENT,2026-05-19 09:10:00,84454,MANUAL,VALID,0,DELIVERED,2026-05-19 09:10:00,2026-05-19 14:03:00,2026-05-19 14:03:00,Genel bakım ve kontroller talep edildi.,,74,1340.0,550.0,189.0,340.2,2041.2,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1890.0,0.1,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040666,WS0008,C006901,MC009845,APT023654,PERIODIC,ENGINE_OIL_CHANGE,17431.8,2026-08-16,2,APPOINTMENT,2026-02-02 14:07:00,17610,MANUAL,VALID,0,DELIVERED,2026-02-02 14:07:00,2026-02-02 09:47:00,2026-02-04 13:49:00,Kilometre bakımı için servise getirildi.,,114,1190.0,550.0,139.2,320.16,1920.96,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1740.0,0.08,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040667,WS0008,C006901,MC009845,APT023655,PERIODIC,ENGINE_OIL_CHANGE,27643.7,2027-05-01,1,APPOINTMENT,2026-07-23 14:46:00,27879,MANUAL,VALID,0,DELIVERED,2026-07-23 14:46:00,2026-07-23 12:45:00,2026-07-23 14:22:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,65,1390.0,550.0,155.2,356.96,2141.76,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1940.0,0.08,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040668,WS0008,C006902,MC009846,APT023656,PERIODIC,ENGINE_OIL_CHANGE,45048.1,2022-09-13,0,APPOINTMENT,2021-12-08 13:22:00,45133,MANUAL,VALID,0,DELIVERED,2021-12-08 13:22:00,2021-12-08 16:34:00,2021-12-08 14:15:00,Genel bakım ve kontroller talep edildi.,,145,330.0,155.0,48.5,78.57,515.07,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,485.0,0.1,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040669,WS0008,C006902,MC009846,APT023657,PERIODIC,ENGINE_OIL_CHANGE,54043.3,2023-01-24,3,APPOINTMENT,2022-02-24 17:01:00,54804,MANUAL,VALID,0,DELIVERED,2022-02-24 17:01:00,2022-02-24 15:56:00,2022-02-24 10:46:00,Genel bakım ve kontroller talep edildi.,,106,660.0,525.0,118.5,191.97,1258.47,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1185.0,0.1,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040670,WS0008,C006902,MC009846,APT023658,PERIODIC,ENGINE_OIL_CHANGE,58554.0,2023-02-24,3,APPOINTMENT,2022-03-29 17:15:00,59004,MANUAL,VALID,0,DELIVERED,2022-03-29 17:15:00,2022-03-29 13:34:00,2022-03-29 14:09:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,78,640.0,520.0,58.0,198.36,1300.36,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1160.0,0.05,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040671,WS0008,C006902,MC009846,APT023659,PERIODIC,ENGINE_OIL_CHANGE,62754.2,2023-03-29,0,APPOINTMENT,2022-04-18 13:10:00,62873,MANUAL,VALID,0,DELIVERED,2022-04-18 13:10:00,2022-04-18 08:23:00,2022-04-18 08:14:00,Kilometre bakımı için servise getirildi.,,35,1020.0,600.0,162.0,262.44,1720.44,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1620.0,0.1,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040672,WS0008,C006902,MC009846,APT023660,PERIODIC,ENGINE_OIL_CHANGE,66622.6,2023-04-18,0,APPOINTMENT,2022-05-12 15:43:00,66705,MANUAL,VALID,0,DELIVERED,2022-05-12 15:43:00,2022-05-12 17:26:00,2022-05-12 14:58:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,53,240.0,180.0,50.4,66.53,436.13,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,420.0,0.12,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040673,WS0008,C006902,MC009846,APT023661,PERIODIC,ENGINE_OIL_CHANGE,70454.8,2023-05-12,5,APPOINTMENT,2022-06-14 16:48:00,71192,MANUAL,VALID,0,DELIVERED,2022-06-14 16:48:00,2022-06-14 09:53:00,2022-06-14 12:41:00,Kilometre bakımı için servise getirildi.,,49,330.0,470.0,80.0,129.6,849.6,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,800.0,0.1,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040674,WS0008,C006902,MC009846,,PERIODIC,ENGINE_OIL_CHANGE,74941.7,2023-06-14,0,WALK_IN,2022-07-09 09:59:00,75019,MANUAL,VALID,0,DELIVERED,2022-07-09 09:59:00,2022-07-09 13:52:00,2022-07-09 16:39:00,Genel bakım ve kontroller talep edildi.,,124,500.0,290.0,63.2,130.82,857.62,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,790.0,0.08,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040675,WS0008,C006902,MC009846,,BREAKDOWN,UNSCHEDULED_EVENT,,,0,WALK_IN,2022-09-28 10:27:00,85480,MANUAL,VALID,0,DELIVERED,2022-09-28 10:27:00,2022-09-28 15:38:00,2022-09-28 15:03:00,Yolda arıza sonrası servise getirildi.,,98,930.0,1150.0,208.0,336.96,2208.96,1,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,2080.0,0.1,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040676,WS0008,C006902,MC009846,APT023662,PERIODIC,ENGINE_OIL_CHANGE,91806.8,2023-10-19,0,APPOINTMENT,2022-11-16 16:12:00,91835,MANUAL,VALID,0,DELIVERED,2022-11-16 16:12:00,2022-11-16 13:30:00,2022-11-17 16:54:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,146,450.0,290.0,74.0,119.88,785.88,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,740.0,0.1,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040677,WS0008,C006902,MC009846,APT023663,PERIODIC,ENGINE_OIL_CHANGE,99540.8,2023-12-22,0,APPOINTMENT,2023-01-25 13:33:00,99734,MANUAL,VALID,0,DELIVERED,2023-01-25 13:33:00,2023-01-25 09:14:00,2023-01-25 08:45:00,Genel bakım ve kontroller talep edildi.,,123,720.0,240.0,96.0,155.52,1019.52,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,960.0,0.1,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040678,WS0008,C006902,MC009846,APT023664,PERIODIC,ENGINE_OIL_CHANGE,112122.9,2024-04-10,2,APPOINTMENT,2023-05-09 16:36:00,112587,MANUAL,VALID,0,DELIVERED,2023-05-09 16:36:00,2023-05-09 13:12:00,2023-05-09 11:42:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,83,770.0,820.0,159.0,257.58,1688.58,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1590.0,0.1,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040679,WS0008,C006902,MC009846,APT023665,PERIODIC,ENGINE_OIL_CHANGE,129627.9,2024-08-08,6,APPOINTMENT,2023-09-09 14:38:00,130654,MANUAL,VALID,0,DELIVERED,2023-09-09 14:38:00,2023-09-09 17:35:00,2023-09-09 15:08:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,35,1050.0,390.0,72.0,273.6,1641.6,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,1440.0,0.05,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
SVC040680,WS0008,C006902,MC009846,APT023666,PERIODIC,ENGINE_OIL_CHANGE,134403.7,2024-09-09,3,APPOINTMENT,2023-10-06 11:53:00,134718,CUSTOMER_REPORTED,VALID,0,DELIVERED,2023-10-06 11:53:00,2023-10-06 13:58:00,2023-10-06 12:13:00,Periyodik bakım zamanı geldi.,,159,550.0,360.0,72.8,167.44,1004.64,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1,910.0,0.08,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.0.0
