customer_id,workshop_id,customer_type,first_seen_date,city,region,is_fleet_customer,preferred_contact,acquisition_channel,synthetic_alias,is_active,churn_date,data_origin,generator_version,random_seed,notes
C005182,WS0002,INDIVIDUAL,2021-01-13,Ankara,İç Anadolu,0,WHATSAPP,SOCIAL_MEDIA,Customer_005182,0,2025-10-07,SYNTHETIC,1.3.0,42,
C005183,WS0002,INDIVIDUAL,2023-03-25,Ankara,İç Anadolu,0,WHATSAPP,REFERRAL,Customer_005183,1,,SYNTHETIC,1.3.0,42,
C005184,WS0008,COMMERCIAL,2022-08-26,Gaziantep,Güneydoğu Anadolu,0,PHONE,DIRECT_SALES,Customer_005184,1,,SYNTHETIC,1.3.0,42,
C005185,WS0004,INDIVIDUAL,2024-06-15,Bursa,Marmara,0,SMS,GOOGLE_MAPS,Customer_005185,1,,SYNTHETIC,1.3.0,42,
C005186,WS0010,INDIVIDUAL,2021-07-25,Eskişehir,İç Anadolu,0,WHATSAPP,ORGANIC,Customer_005186,1,,SYNTHETIC,1.3.0,42,
C005187,WS0002,INDIVIDUAL,2021-09-07,Ankara,İç Anadolu,0,PHONE,REFERRAL,Customer_005187,0,2021-12-15,SYNTHETIC,1.3.0,42,
C005188,WS0003,INDIVIDUAL,2025-03-10,İzmir,Ege,0,SMS,WALK_IN,Customer_005188,1,,SYNTHETIC,1.3.0,42,
C005189,WS0007,INDIVIDUAL,2023-02-25,Adana,Akdeniz,0,EMAIL,ORGANIC,Customer_005189,1,,SYNTHETIC,1.3.0,42,
C005190,WS0009,INDIVIDUAL,2021-01-12,Samsun,Karadeniz,0,PHONE,GOOGLE_MAPS,Customer_005190,1,,SYNTHETIC,1.3.0,42,
C005191,WS0002,INDIVIDUAL,2022-05-04,Ankara,İç Anadolu,0,SMS,REFERRAL,Customer_005191,1,,SYNTHETIC,1.3.0,42,
C005192,WS0001,FLEET,2024-07-03,İstanbul,Marmara,1,PHONE,REFERRAL,Customer_005192,1,,SYNTHETIC,1.3.0,42,
C005193,WS0008,INDIVIDUAL,2023-02-01,Gaziantep,Güneydoğu Anadolu,0,WHATSAPP,REFERRAL,Customer_005193,1,,SYNTHETIC,1.3.0,42,
C005194,WS0003,INDIVIDUAL,2023-12-20,İzmir,Ege,0,SMS,ORGANIC,Customer_005194,0,2024-04-16,SYNTHETIC,1.3.0,42,
C005195,WS0004,INDIVIDUAL,2026-05-19,Bursa,Marmara,0,WHATSAPP,REFERRAL,Customer_005195,1,,SYNTHETIC,1.3.0,42,
C005196,WS0008,COMMERCIAL,2021-01-15,Gaziantep,Güneydoğu Anadolu,0,EMAIL,REFERRAL,Customer_005196,1,,SYNTHETIC,1.3.0,42,
C005197,WS0004,INDIVIDUAL,2021-10-17,Bursa,Marmara,0,WHATSAPP,ORGANIC,Customer_005197,1,,SYNTHETIC,1.3.0,42,
C005198,WS0007,INDIVIDUAL,2021-12-04,Adana,Akdeniz,0,EMAIL,WALK_IN,Customer_005198,1,,SYNTHETIC,1.3.0,42,
C005199,WS0006,INDIVIDUAL,2024-04-24,Konya,İç Anadolu,0,SMS,REFERRAL,Customer_005199,1,,SYNTHETIC,1.3.0,42,
C005200,WS0009,INDIVIDUAL,2022-10-05,Samsun,Karadeniz,0,WHATSAPP,GOOGLE_MAPS,Customer_005200,1,,SYNTHETIC,1.3.0,42,
C005201,WS0003,INDIVIDUAL,2023-02-13,İzmir,Ege,0,WHATSAPP,WALK_IN,Customer_005201,1,,SYNTHETIC,1.3.0,42,
C005202,WS0004,COMMERCIAL,2022-01-09,Bursa,Marmara,0,PHONE,DIRECT_SALES,Customer_005202,1,,SYNTHETIC,1.3.0,42,
C005203,WS0004,INDIVIDUAL,2024-08-23,Bursa,Marmara,0,WHATSAPP,GOOGLE_MAPS,Customer_005203,1,,SYNTHETIC,1.3.0,42,
C005204,WS0001,INDIVIDUAL,2022-10-18,İstanbul,Marmara,0,SMS,WALK_IN,Customer_005204,1,,SYNTHETIC,1.3.0,42,
C005205,WS0003,INDIVIDUAL,2025-12-17,İzmir,Ege,0,PHONE,ORGANIC,Customer_005205,1,,SYNTHETIC,1.3.0,42,
C005206,WS0010,INDIVIDUAL,2022-10-14,Eskişehir,İç Anadolu,0,WHATSAPP,WALK_IN,Customer_005206,0,2025-04-14,SYNTHETIC,1.3.0,42,
C005207,WS0006,INDIVIDUAL,2023-05-24,Konya,İç Anadolu,0,WHATSAPP,WALK_IN,Customer_005207,1,,SYNTHETIC,1.3.0,42,
C005208,WS0008,INDIVIDUAL,2024-09-26,Gaziantep,Güneydoğu Anadolu,0,WHATSAPP,ORGANIC,Customer_005208,1,,SYNTHETIC,1.3.0,42,
C005209,WS0004,INDIVIDUAL,2023-04-09,Bursa,Marmara,0,PHONE,REFERRAL,Customer_005209,1,,SYNTHETIC,1.3.0,42,
C005210,WS0003,INDIVIDUAL,2023-02-10,İzmir,Ege,0,WHATSAPP,GOOGLE_MAPS,Customer_005210,1,,SYNTHETIC,1.3.0,42,
C005211,WS0002,COMMERCIAL,2026-07-03,Ankara,İç Anadolu,0,WHATSAPP,DIRECT_SALES,Customer_005211,1,,SYNTHETIC,1.3.0,42,
C005212,WS0001,INDIVIDUAL,2025-01-21,İstanbul,Marmara,0,PHONE,GOOGLE_MAPS,Customer_005212,1,,SYNTHETIC,1.3.0,42,
C005213,WS0010,INDIVIDUAL,2025-12-28,Eskişehir,İç Anadolu,0,WHATSAPP,SOCIAL_MEDIA,Customer_005213,1,,SYNTHETIC,1.3.0,42,
C005214,WS0003,COMMERCIAL,2021-11-26,İzmir,Ege,0,EMAIL,DIRECT_SALES,Customer_005214,1,,SYNTHETIC,1.3.0,42,
C005215,WS0004,INDIVIDUAL,2022-08-20,Bursa,Marmara,0,WHATSAPP,REFERRAL,Customer_005215,1,,SYNTHETIC,1.3.0,42,
C005216,WS0007,INDIVIDUAL,2026-03-08,Adana,Akdeniz,0,PHONE,WALK_IN,Customer_005216,1,,SYNTHETIC,1.3.0,42,
C005217,WS0001,COMMERCIAL,2026-07-06,İstanbul,Marmara,0,PHONE,REFERRAL,Customer_005217,1,,SYNTHETIC,1.3.0,42,
C005218,WS0001,COMMERCIAL,2022-12-07,İstanbul,Marmara,0,WHATSAPP,REFERRAL,Customer_005218,1,,SYNTHETIC,1.3.0,42,
C005219,WS0001,INDIVIDUAL,2021-10-26,İstanbul,Marmara,0,PHONE,ORGANIC,Customer_005219,1,,SYNTHETIC,1.3.0,42,
C005220,WS0008,INDIVIDUAL,2021-07-01,Gaziantep,Güneydoğu Anadolu,0,PHONE,SOCIAL_MEDIA,Customer_005220,1,,SYNTHETIC,1.3.0,42,
C005221,WS0009,INDIVIDUAL,2024-08-04,Samsun,Karadeniz,0,PHONE,WALK_IN,Customer_005221,1,,SYNTHETIC,1.3.0,42,
C005222,WS0001,COMMERCIAL,2024-07-18,İstanbul,Marmara,0,EMAIL,ORGANIC,Customer_005222,1,,SYNTHETIC,1.3.0,42,
C005223,WS0008,INDIVIDUAL,2022-04-12,Gaziantep,Güneydoğu Anadolu,0,WHATSAPP,ORGANIC,Customer_005223,1,,SYNTHETIC,1.3.0,42,
C005224,WS0009,INDIVIDUAL,2025-05-22,Samsun,Karadeniz,0,EMAIL,WALK_IN,Customer_005224,1,,SYNTHETIC,1.3.0,42,
C005225,WS0009,INDIVIDUAL,2022-06-09,Samsun,Karadeniz,0,EMAIL,GOOGLE_MAPS,Customer_005225,1,,SYNTHETIC,1.3.0,42,
C005226,WS0004,INDIVIDUAL,2024-12-15,Bursa,Marmara,0,WHATSAPP,ORGANIC,Customer_005226,0,2025-08-08,SYNTHETIC,1.3.0,42,
C005227,WS0009,INDIVIDUAL,2024-03-29,Samsun,Karadeniz,0,WHATSAPP,REFERRAL,Customer_005227,1,,SYNTHETIC,1.3.0,42,
C005228,WS0008,INDIVIDUAL,2024-10-25,Gaziantep,Güneydoğu Anadolu,0,SMS,SOCIAL_MEDIA,Customer_005228,1,,SYNTHETIC,1.3.0,42,
C005229,WS0008,INDIVIDUAL,2021-05-02,Gaziantep,Güneydoğu Anadolu,0,WHATSAPP,REFERRAL,Customer_005229,1,,SYNTHETIC,1.3.0,42,
C005230,WS0007,INDIVIDUAL,2021-06-01,Adana,Akdeniz,0,WHATSAPP,SOCIAL_MEDIA,Customer_005230,1,,SYNTHETIC,1.3.0,42,
C005231,WS0008,INDIVIDUAL,2022-08-06,Gaziantep,Güneydoğu Anadolu,0,WHATSAPP,SOCIAL_MEDIA,Customer_005231,1,,SYNTHETIC,1.3.0,42,
C005232,WS0007,INDIVIDUAL,2026-01-08,Adana,Akdeniz,0,EMAIL,REFERRAL,Customer_005232,1,,SYNTHETIC,1.3.0,42,
C005233,WS0004,COMMERCIAL,2026-01-23,Bursa,Marmara,0,EMAIL,DIRECT_SALES,Customer_005233,1,,SYNTHETIC,1.3.0,42,
C005234,WS0008,INDIVIDUAL,2022-06-27,Gaziantep,Güneydoğu Anadolu,0,WHATSAPP,REFERRAL,Customer_005234,0,2024-03-15,SYNTHETIC,1.3.0,42,
C005235,WS0005,INDIVIDUAL,2023-10-08,Antalya,Akdeniz,0,EMAIL,SOCIAL_MEDIA,Customer_005235,1,,SYNTHETIC,1.3.0,42,
C005236,WS0008,INDIVIDUAL,2026-05-28,Gaziantep,Güneydoğu Anadolu,0,SMS,REFERRAL,Customer_005236,1,,SYNTHETIC,1.3.0,42,
C005237,WS0002,INDIVIDUAL,2021-10-29,Ankara,İç Anadolu,0,PHONE,ORGANIC,Customer_005237,1,,SYNTHETIC,1.3.0,42,
C005238,WS0008,FLEET,2024-08-03,Gaziantep,Güneydoğu Anadolu,1,WHATSAPP,DIRECT_SALES,Customer_005238,1,,SYNTHETIC,1.3.0,42,
C005239,WS0002,INDIVIDUAL,2022-09-25,Ankara,İç Anadolu,0,SMS,GOOGLE_MAPS,Customer_005239,1,,SYNTHETIC,1.3.0,42,
C005240,WS0002,INDIVIDUAL,2024-08-07,Ankara,İç Anadolu,0,EMAIL,WALK_IN,Customer_005240,1,,SYNTHETIC,1.3.0,42,
C005241,WS0003,INDIVIDUAL,2026-01-04,İzmir,Ege,0,WHATSAPP,GOOGLE_MAPS,Customer_005241,1,,SYNTHETIC,1.3.0,42,
C005242,WS0010,INDIVIDUAL,2021-02-08,Eskişehir,İç Anadolu,0,SMS,WALK_IN,Customer_005242,0,2024-08-15,SYNTHETIC,1.3.0,42,
C005243,WS0010,INDIVIDUAL,2024-06-24,Eskişehir,İç Anadolu,0,WHATSAPP,REFERRAL,Customer_005243,0,2026-05-21,SYNTHETIC,1.3.0,42,
C005244,WS0004,INDIVIDUAL,2022-04-26,Bursa,Marmara,0,WHATSAPP,REFERRAL,Customer_005244,1,,SYNTHETIC,1.3.0,42,
C005245,WS0001,INDIVIDUAL,2024-05-22,İstanbul,Marmara,0,PHONE,GOOGLE_MAPS,Customer_005245,1,,SYNTHETIC,1.3.0,42,
C005246,WS0008,INDIVIDUAL,2021-03-06,Gaziantep,Güneydoğu Anadolu,0,WHATSAPP,WALK_IN,Customer_005246,1,,SYNTHETIC,1.3.0,42,
C005247,WS0009,INDIVIDUAL,2022-04-10,Samsun,Karadeniz,0,WHATSAPP,WALK_IN,Customer_005247,1,,SYNTHETIC,1.3.0,42,
C005248,WS0007,INDIVIDUAL,2024-12-02,Adana,Akdeniz,0,WHATSAPP,GOOGLE_MAPS,Customer_005248,1,,SYNTHETIC,1.3.0,42,
C005249,WS0009,INDIVIDUAL,2024-07-16,Samsun,Karadeniz,0,WHATSAPP,REFERRAL,Customer_005249,1,,SYNTHETIC,1.3.0,42,
C005250,WS0006,COMMERCIAL,2024-07-30,Konya,İç Anadolu,0,EMAIL,DIRECT_SALES,Customer_005250,1,,SYNTHETIC,1.3.0,42,
C005251,WS0009,INDIVIDUAL,2022-09-20,Samsun,Karadeniz,0,WHATSAPP,WALK_IN,Customer_005251,1,,SYNTHETIC,1.3.0,42,
C005252,WS0003,INDIVIDUAL,2023-06-27,İzmir,Ege,0,WHATSAPP,ORGANIC,Customer_005252,1,,SYNTHETIC,1.3.0,42,
C005253,WS0010,INDIVIDUAL,2021-06-29,Eskişehir,İç Anadolu,0,WHATSAPP,REFERRAL,Customer_005253,1,,SYNTHETIC,1.3.0,42,
C005254,WS0005,INDIVIDUAL,2023-06-08,Antalya,Akdeniz,0,WHATSAPP,REFERRAL,Customer_005254,1,,SYNTHETIC,1.3.0,42,
C005255,WS0010,INDIVIDUAL,2025-12-01,Eskişehir,İç Anadolu,0,WHATSAPP,WALK_IN,Customer_005255,1,,SYNTHETIC,1.3.0,42,
C005256,WS0010,INDIVIDUAL,2024-03-19,Eskişehir,İç Anadolu,0,WHATSAPP,SOCIAL_MEDIA,Customer_005256,1,,SYNTHETIC,1.3.0,42,
C005257,WS0005,INDIVIDUAL,2023-08-08,Antalya,Akdeniz,0,WHATSAPP,GOOGLE_MAPS,Customer_005257,1,,SYNTHETIC,1.3.0,42,
C005258,WS0007,INDIVIDUAL,2021-08-11,Adana,Akdeniz,0,WHATSAPP,ORGANIC,Customer_005258,1,,SYNTHETIC,1.3.0,42,
C005259,WS0001,INDIVIDUAL,2022-06-13,İstanbul,Marmara,0,PHONE,REFERRAL,Customer_005259,1,,SYNTHETIC,1.3.0,42,
C005260,WS0009,INDIVIDUAL,2023-08-16,Samsun,Karadeniz,0,PHONE,ORGANIC,Customer_005260,1,,SYNTHETIC,1.3.0,42,
C005261,WS0009,INDIVIDUAL,2022-05-15,Samsun,Karadeniz,0,PHONE,WALK_IN,Customer_005261,1,,SYNTHETIC,1.3.0,42,
C005262,WS0005,INDIVIDUAL,2023-01-06,Antalya,Akdeniz,0,PHONE,REFERRAL,Customer_005262,1,,SYNTHETIC,1.3.0,42,
C005263,WS0007,INDIVIDUAL,2021-01-24,Adana,Akdeniz,0,PHONE,SOCIAL_MEDIA,Customer_005263,0,2023-07-04,SYNTHETIC,1.3.0,42,
C005264,WS0001,INDIVIDUAL,2022-11-08,İstanbul,Marmara,0,PHONE,ORGANIC,Customer_005264,1,,SYNTHETIC,1.3.0,42,
C005265,WS0008,INDIVIDUAL,2025-09-23,Gaziantep,Güneydoğu Anadolu,0,PHONE,ORGANIC,Customer_005265,1,,SYNTHETIC,1.3.0,42,
C005266,WS0002,COMMERCIAL,2023-01-27,Ankara,İç Anadolu,0,EMAIL,REFERRAL,Customer_005266,1,,SYNTHETIC,1.3.0,42,
C005267,WS0004,INDIVIDUAL,2021-07-01,Bursa,Marmara,0,WHATSAPP,GOOGLE_MAPS,Customer_005267,0,2023-08-08,SYNTHETIC,1.3.0,42,
C005268,WS0009,INDIVIDUAL,2022-08-03,Samsun,Karadeniz,0,PHONE,ORGANIC,Customer_005268,1,,SYNTHETIC,1.3.0,42,
C005269,WS0001,INDIVIDUAL,2026-06-01,İstanbul,Marmara,0,PHONE,GOOGLE_MAPS,Customer_005269,1,,SYNTHETIC,1.3.0,42,
C005270,WS0003,INDIVIDUAL,2023-08-08,İzmir,Ege,0,WHATSAPP,REFERRAL,Customer_005270,1,,SYNTHETIC,1.3.0,42,
C005271,WS0001,INDIVIDUAL,2025-12-06,İstanbul,Marmara,0,WHATSAPP,SOCIAL_MEDIA,Customer_005271,1,,SYNTHETIC,1.3.0,42,
C005272,WS0004,INDIVIDUAL,2023-02-02,Bursa,Marmara,0,PHONE,REFERRAL,Customer_005272,1,,SYNTHETIC,1.3.0,42,
C005273,WS0004,INDIVIDUAL,2023-05-21,Bursa,Marmara,0,PHONE,REFERRAL,Customer_005273,1,,SYNTHETIC,1.3.0,42,
C005274,WS0008,INDIVIDUAL,2023-05-13,Gaziantep,Güneydoğu Anadolu,0,WHATSAPP,WALK_IN,Customer_005274,1,,SYNTHETIC,1.3.0,42,
C005275,WS0002,INDIVIDUAL,2024-12-06,Ankara,İç Anadolu,0,SMS,WALK_IN,Customer_005275,1,,SYNTHETIC,1.3.0,42,
C005276,WS0008,INDIVIDUAL,2022-08-23,Gaziantep,Güneydoğu Anadolu,0,EMAIL,REFERRAL,Customer_005276,1,,SYNTHETIC,1.3.0,42,
C005277,WS0007,COMMERCIAL,2021-10-17,Adana,Akdeniz,0,EMAIL,FLEET_PARTNERSHIP,Customer_005277,1,,SYNTHETIC,1.3.0,42,
C005278,WS0005,INDIVIDUAL,2025-06-20,Antalya,Akdeniz,0,PHONE,WALK_IN,Customer_005278,1,,SYNTHETIC,1.3.0,42,
C005279,WS0009,INDIVIDUAL,2021-12-08,Samsun,Karadeniz,0,PHONE,ORGANIC,Customer_005279,1,,SYNTHETIC,1.3.0,42,
C005280,WS0001,INDIVIDUAL,2021-08-23,İstanbul,Marmara,0,WHATSAPP,GOOGLE_MAPS,Customer_005280,1,,SYNTHETIC,1.3.0,42,
C005281,WS0010,INDIVIDUAL,2021-07-03,Eskişehir,İç Anadolu,0,PHONE,REFERRAL,Customer_005281,1,,SYNTHETIC,1.3.0,42,
C005282,WS0007,INDIVIDUAL,2025-06-22,Adana,Akdeniz,0,EMAIL,ORGANIC,Customer_005282,1,,SYNTHETIC,1.3.0,42,
C005283,WS0006,INDIVIDUAL,2023-12-12,Konya,İç Anadolu,0,PHONE,ORGANIC,Customer_005283,1,,SYNTHETIC,1.3.0,42,
C005284,WS0005,INDIVIDUAL,2021-05-07,Antalya,Akdeniz,0,PHONE,ORGANIC,Customer_005284,1,,SYNTHETIC,1.3.0,42,
C005285,WS0005,COMMERCIAL,2023-10-05,Antalya,Akdeniz,0,WHATSAPP,DIRECT_SALES,Customer_005285,1,,SYNTHETIC,1.3.0,42,
C005286,WS0002,INDIVIDUAL,2021-01-06,Ankara,İç Anadolu,0,WHATSAPP,ORGANIC,Customer_005286,1,,SYNTHETIC,1.3.0,42,
C005287,WS0005,INDIVIDUAL,2023-09-23,Antalya,Akdeniz,0,WHATSAPP,ORGANIC,Customer_005287,1,,SYNTHETIC,1.3.0,42,
C005288,WS0003,INDIVIDUAL,2022-08-29,İzmir,Ege,0,SMS,REFERRAL,Customer_005288,1,,SYNTHETIC,1.3.0,42,
C005289,WS0009,INDIVIDUAL,2022-01-08,Samsun,Karadeniz,0,PHONE,ORGANIC,Customer_005289,0,2023-01-17,SYNTHETIC,1.3.0,42,
C005290,WS0008,INDIVIDUAL,2021-09-07,Gaziantep,Güneydoğu Anadolu,0,WHATSAPP,REFERRAL,Customer_005290,1,,SYNTHETIC,1.3.0,42,
C005291,WS0010,INDIVIDUAL,2023-05-08,Eskişehir,İç Anadolu,0,WHATSAPP,REFERRAL,Customer_005291,1,,SYNTHETIC,1.3.0,42,
C005292,WS0003,INDIVIDUAL,2025-05-18,İzmir,Ege,0,WHATSAPP,SOCIAL_MEDIA,Customer_005292,1,,SYNTHETIC,1.3.0,42,
C005293,WS0003,INDIVIDUAL,2024-08-10,İzmir,Ege,0,SMS,GOOGLE_MAPS,Customer_005293,1,,SYNTHETIC,1.3.0,42,
C005294,WS0008,INDIVIDUAL,2023-11-16,Gaziantep,Güneydoğu Anadolu,0,PHONE,ORGANIC,Customer_005294,1,,SYNTHETIC,1.3.0,42,
C005295,WS0002,INDIVIDUAL,2026-04-15,Ankara,İç Anadolu,0,SMS,WALK_IN,Customer_005295,1,,SYNTHETIC,1.3.0,42,
C005296,WS0003,INDIVIDUAL,2025-04-27,İzmir,Ege,0,WHATSAPP,ORGANIC,Customer_005296,1,,SYNTHETIC,1.3.0,42,
C005297,WS0003,INDIVIDUAL,2023-02-13,İzmir,Ege,0,WHATSAPP,WALK_IN,Customer_005297,1,,SYNTHETIC,1.3.0,42,
C005298,WS0009,INDIVIDUAL,2021-08-08,Samsun,Karadeniz,0,WHATSAPP,WALK_IN,Customer_005298,1,,SYNTHETIC,1.3.0,42,
C005299,WS0002,INDIVIDUAL,2024-02-18,Ankara,İç Anadolu,0,SMS,GOOGLE_MAPS,Customer_005299,1,,SYNTHETIC,1.3.0,42,
C005300,WS0001,INDIVIDUAL,2024-03-11,İstanbul,Marmara,0,PHONE,ORGANIC,Customer_005300,1,,SYNTHETIC,1.3.0,42,
C005301,WS0005,INDIVIDUAL,2025-11-21,Antalya,Akdeniz,0,WHATSAPP,GOOGLE_MAPS,Customer_005301,1,,SYNTHETIC,1.3.0,42,
C005302,WS0001,INDIVIDUAL,2022-07-11,İstanbul,Marmara,0,SMS,REFERRAL,Customer_005302,1,,SYNTHETIC,1.3.0,42,
C005303,WS0003,INDIVIDUAL,2022-02-08,İzmir,Ege,0,SMS,WALK_IN,Customer_005303,1,,SYNTHETIC,1.3.0,42,
C005304,WS0003,INDIVIDUAL,2024-05-29,İzmir,Ege,0,PHONE,REFERRAL,Customer_005304,1,,SYNTHETIC,1.3.0,42,
C005305,WS0009,COMMERCIAL,2022-09-15,Samsun,Karadeniz,0,EMAIL,DIRECT_SALES,Customer_005305,1,,SYNTHETIC,1.3.0,42,
C005306,WS0010,INDIVIDUAL,2022-02-05,Eskişehir,İç Anadolu,0,WHATSAPP,ORGANIC,Customer_005306,1,,SYNTHETIC,1.3.0,42,
C005307,WS0008,INDIVIDUAL,2023-08-17,Gaziantep,Güneydoğu Anadolu,0,SMS,REFERRAL,Customer_005307,0,2026-05-13,SYNTHETIC,1.3.0,42,
C005308,WS0003,INDIVIDUAL,2021-09-24,İzmir,Ege,0,SMS,REFERRAL,Customer_005308,1,,SYNTHETIC,1.3.0,42,
C005309,WS0006,INDIVIDUAL,2024-09-28,Konya,İç Anadolu,0,WHATSAPP,REFERRAL,Customer_005309,1,,SYNTHETIC,1.3.0,42,
C005310,WS0003,INDIVIDUAL,2022-06-16,İzmir,Ege,0,WHATSAPP,REFERRAL,Customer_005310,1,,SYNTHETIC,1.3.0,42,
C005311,WS0003,INDIVIDUAL,2026-03-15,İzmir,Ege,0,WHATSAPP,GOOGLE_MAPS,Customer_005311,1,,SYNTHETIC,1.3.0,42,
C005312,WS0006,INDIVIDUAL,2023-09-17,Konya,İç Anadolu,0,EMAIL,GOOGLE_MAPS,Customer_005312,1,,SYNTHETIC,1.3.0,42,
C005313,WS0001,INDIVIDUAL,2021-02-20,İstanbul,Marmara,0,SMS,ORGANIC,Customer_005313,0,2023-02-02,SYNTHETIC,1.3.0,42,
C005314,WS0002,INDIVIDUAL,2024-05-03,Ankara,İç Anadolu,0,WHATSAPP,GOOGLE_MAPS,Customer_005314,1,,SYNTHETIC,1.3.0,42,
C005315,WS0009,INDIVIDUAL,2021-08-22,Samsun,Karadeniz,0,SMS,GOOGLE_MAPS,Customer_005315,1,,SYNTHETIC,1.3.0,42,
C005316,WS0001,INDIVIDUAL,2026-05-30,İstanbul,Marmara,0,WHATSAPP,SOCIAL_MEDIA,Customer_005316,1,,SYNTHETIC,1.3.0,42,
C005317,WS0006,INDIVIDUAL,2021-05-23,Konya,İç Anadolu,0,WHATSAPP,GOOGLE_MAPS,Customer_005317,1,,SYNTHETIC,1.3.0,42,
C005318,WS0004,INDIVIDUAL,2024-02-09,Bursa,Marmara,0,WHATSAPP,GOOGLE_MAPS,Customer_005318,1,,SYNTHETIC,1.3.0,42,
C005319,WS0002,INDIVIDUAL,2023-06-29,Ankara,İç Anadolu,0,EMAIL,REFERRAL,Customer_005319,1,,SYNTHETIC,1.3.0,42,
C005320,WS0006,INDIVIDUAL,2025-04-26,Konya,İç Anadolu,0,WHATSAPP,ORGANIC,Customer_005320,1,,SYNTHETIC,1.3.0,42,
C005321,WS0004,INDIVIDUAL,2021-03-11,Bursa,Marmara,0,WHATSAPP,REFERRAL,Customer_005321,1,,SYNTHETIC,1.3.0,42,
C005322,WS0007,INDIVIDUAL,2021-03-10,Adana,Akdeniz,0,WHATSAPP,REFERRAL,Customer_005322,1,,SYNTHETIC,1.3.0,42,
C005323,WS0008,INDIVIDUAL,2022-10-26,Gaziantep,Güneydoğu Anadolu,0,WHATSAPP,GOOGLE_MAPS,Customer_005323,1,,SYNTHETIC,1.3.0,42,
C005324,WS0003,INDIVIDUAL,2023-11-16,İzmir,Ege,0,WHATSAPP,GOOGLE_MAPS,Customer_005324,1,,SYNTHETIC,1.3.0,42,
C005325,WS0002,INDIVIDUAL,2024-08-29,Ankara,İç Anadolu,0,WHATSAPP,ORGANIC,Customer_005325,1,,SYNTHETIC,1.3.0,42,
C005326,WS0010,INDIVIDUAL,2025-07-16,Eskişehir,İç Anadolu,0,WHATSAPP,ORGANIC,Customer_005326,1,,SYNTHETIC,1.3.0,42,
C005327,WS0005,INDIVIDUAL,2024-01-03,Antalya,Akdeniz,0,PHONE,GOOGLE_MAPS,Customer_005327,1,,SYNTHETIC,1.3.0,42,
C005328,WS0006,INDIVIDUAL,2022-10-25,Konya,İç Anadolu,0,PHONE,SOCIAL_MEDIA,Customer_005328,1,,SYNTHETIC,1.3.0,42,
C005329,WS0008,INDIVIDUAL,2026-03-12,Gaziantep,Güneydoğu Anadolu,0,WHATSAPP,ORGANIC,Customer_005329,1,,SYNTHETIC,1.3.0,42,
C005330,WS0003,FLEET,2021-08-19,İzmir,Ege,1,PHONE,ORGANIC,Customer_005330,1,,SYNTHETIC,1.3.0,42,
C005331,WS0005,INDIVIDUAL,2023-11-23,Antalya,Akdeniz,0,WHATSAPP,ORGANIC,Customer_005331,1,,SYNTHETIC,1.3.0,42,
C005332,WS0004,INDIVIDUAL,2023-01-31,Bursa,Marmara,0,PHONE,WALK_IN,Customer_005332,1,,SYNTHETIC,1.3.0,42,
C005333,WS0003,INDIVIDUAL,2021-11-28,İzmir,Ege,0,PHONE,WALK_IN,Customer_005333,1,,SYNTHETIC,1.3.0,42,
C005334,WS0008,INDIVIDUAL,2025-05-27,Gaziantep,Güneydoğu Anadolu,0,WHATSAPP,ORGANIC,Customer_005334,1,,SYNTHETIC,1.3.0,42,
C005335,WS0004,INDIVIDUAL,2021-02-10,Bursa,Marmara,0,WHATSAPP,ORGANIC,Customer_005335,0,2025-06-12,SYNTHETIC,1.3.0,42,
C005336,WS0007,INDIVIDUAL,2023-12-09,Adana,Akdeniz,0,WHATSAPP,WALK_IN,Customer_005336,1,,SYNTHETIC,1.3.0,42,
C005337,WS0004,INDIVIDUAL,2021-07-18,Bursa,Marmara,0,PHONE,GOOGLE_MAPS,Customer_005337,1,,SYNTHETIC,1.3.0,42,
C005338,WS0006,INDIVIDUAL,2021-04-26,Konya,İç Anadolu,0,WHATSAPP,GOOGLE_MAPS,Customer_005338,1,,SYNTHETIC,1.3.0,42,
C005339,WS0009,COMMERCIAL,2021-07-21,Samsun,Karadeniz,0,WHATSAPP,FLEET_PARTNERSHIP,Customer_005339,1,,SYNTHETIC,1.3.0,42,
C005340,WS0007,INDIVIDUAL,2022-08-27,Adana,Akdeniz,0,WHATSAPP,SOCIAL_MEDIA,Customer_005340,1,,SYNTHETIC,1.3.0,42,
C005341,WS0001,INDIVIDUAL,2026-05-27,İstanbul,Marmara,0,PHONE,WALK_IN,Customer_005341,1,,SYNTHETIC,1.3.0,42,
C005342,WS0002,INDIVIDUAL,2022-01-15,Ankara,İç Anadolu,0,WHATSAPP,REFERRAL,Customer_005342,1,,SYNTHETIC,1.3.0,42,
C005343,WS0001,INDIVIDUAL,2025-06-22,İstanbul,Marmara,0,WHATSAPP,REFERRAL,Customer_005343,1,,SYNTHETIC,1.3.0,42,
C005344,WS0004,COMMERCIAL,2024-05-03,Bursa,Marmara,0,EMAIL,REFERRAL,Customer_005344,1,,SYNTHETIC,1.3.0,42,
C005345,WS0010,INDIVIDUAL,2021-09-23,Eskişehir,İç Anadolu,0,SMS,REFERRAL,Customer_005345,1,,SYNTHETIC,1.3.0,42,
C005346,WS0008,INDIVIDUAL,2021-03-19,Gaziantep,Güneydoğu Anadolu,0,PHONE,ORGANIC,Customer_005346,1,,SYNTHETIC,1.3.0,42,
