service_id,subtotal_before_discount,discount_rate,tax_rate,pricing_currency,cost_calculation_basis,cost_rule_version,workshop_id,customer_id,motorcycle_id,appointment_id,service_type_code,primary_trigger_task,trigger_due_km,trigger_due_date,service_delay_days,arrival_mode,received_at,odometer_km,mileage_source,mileage_quality_flag,is_mileage_estimated,status,estimated_delivery_at,completed_at,delivered_at,customer_complaint,technician_notes,labor_minutes_pre_task,labor_total,parts_total,discount_total,tax_total,grand_total,is_breakdown,is_warranty,capture_origin,data_origin,generator_version,random_seed,scenario_id,maintenance_overdue_days_pre_service,maintenance_overdue_km_pre_service,overdue_maintenance_days_at_failure,overdue_maintenance_km_at_failure,previous_failure_count,failure_hazard_score,primary_fault_component,failure_severity
SVC034248,440.0,0.0,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0002,C005787,MC008261,APT019943,PERIODIC,ENGINE_OIL_CHANGE,156570.2,2021-12-21,0.0,APPOINTMENT,2021-07-27 08:53:00,156583,MANUAL,VALID,0,DELIVERED,2021-07-27 08:53:00,2021-07-27 15:35:00,2021-07-27 16:54:00,Periyodik bakım zamanı geldi.,,101,350.0,90.0,0.0,79.2,519.2,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.0946488,,
SVC034249,882.0,0.0,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0002,C005787,MC008261,APT019944,PERIODIC,ENGINE_OIL_CHANGE,168964.1,2022-11-24,1.0,APPOINTMENT,2022-03-31 13:44:00,169082,MANUAL,VALID,0,DELIVERED,2022-03-31 13:44:00,2022-03-31 10:56:00,2022-04-01 15:03:00,Genel bakım ve kontroller talep edildi.,,94,550.0,332.0,0.0,158.76,1040.76,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,12.799999999988358,,,0,0.0938334,,
SVC034250,2002.5,0.0,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0002,C005787,MC008261,,PERIODIC,ENGINE_OIL_CHANGE,174081.6,2023-03-31,25.0,WALK_IN,2022-07-22 15:31:00,175702,MANUAL,VALID,0,DELIVERED,2022-07-22 15:31:00,2022-07-22 13:35:00,2022-07-22 11:56:00,Genel bakım ve kontroller talep edildi.,,160,950.0,1052.5,0.0,360.45,2362.95,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,1.0,117.89999999999418,,,0,0.1065268,,
SVC034251,350.0,0.0,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0002,C005787,MC008261,APT019945,PERIODIC,ENGINE_OIL_CHANGE,180702.3,2023-07-22,18.0,APPOINTMENT,2022-10-27 12:17:00,181841,CUSTOMER_REPORTED,VALID,0,DELIVERED,2022-10-27 12:17:00,2022-10-27 08:37:00,2022-10-27 12:09:00,Genel bakım ve kontroller talep edildi.,,59,210.0,140.0,0.0,63.0,413.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,25.0,1620.3999999999942,,,0,0.1123839,,
SVC034252,2315.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0002,C005787,MC008261,,PERIODIC,GENERAL_SAFETY_INSPECTION,,,0.0,WALK_IN,2023-11-17 15:15:00,203148,MANUAL,VALID,0,DELIVERED,2023-11-17 15:15:00,2023-11-17 09:26:00,2023-11-17 15:57:00,Mekanik sorun şüphesiyle genel kontrol istendi.,,75,1740.0,575.0,69.45,449.11000000000007,2694.6600000000003,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,18.0,1138.7000000000116,,,0,0.1164912,,
SVC034253,1480.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0002,C005787,MC008261,APT019946,PERIODIC,ENGINE_OIL_CHANGE,216044.9,2025-05-23,0.0,APPOINTMENT,2024-08-13 17:10:00,216079,MANUAL,VALID,0,DELIVERED,2024-08-13 17:10:00,2024-08-13 16:10:00,2024-08-13 15:56:00,Periyodik bakım zamanı geldi.,,54,830.0,650.0,0.0,296.0,1776.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,18.0,1138.7000000000116,,,0,0.1242777,,
SVC034254,940.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0002,C005787,MC008261,,PERIODIC,ENGINE_OIL_CHANGE,221078.9,2025-08-13,17.0,WALK_IN,2024-11-28 14:34:00,221915,MANUAL,VALID,0,DELIVERED,2024-11-28 14:34:00,2024-11-28 08:30:00,2024-11-28 15:42:00,Genel bakım ve kontroller talep edildi.,,35,640.0,300.0,28.2,182.36,1094.1599999999999,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,34.10000000000582,,,0,0.1172236,,
SVC034255,1030.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0002,C005787,MC008261,,PERIODIC,ENGINE_OIL_CHANGE,226915.2,2025-11-28,21.0,WALK_IN,2025-05-01 14:23:00,228094,MANUAL,VALID,0,DELIVERED,2025-05-01 14:23:00,2025-05-01 16:15:00,2025-05-01 10:17:00,Kilometre bakımı için servise getirildi.,,54,650.0,380.0,0.0,206.0,1236.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,17.0,836.1000000000058,,,0,0.1494411,,
SVC034256,4455.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0002,C005787,MC008261,APT019947,PERIODIC,ENGINE_OIL_CHANGE,233093.7,2026-05-01,4.0,APPOINTMENT,2025-07-29 08:58:00,233603,MANUAL,VALID,0,DELIVERED,2025-07-29 08:58:00,2025-07-29 09:08:00,2025-07-29 13:27:00,Genel bakım ve kontroller talep edildi.,,139,2200.0,2255.0,0.0,891.0,5346.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,21.0,1178.7999999999884,,,0,0.1466197,,
SVC034257,1980.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0002,C005787,MC008261,APT019948,BREAKDOWN,FAULT_EVENT,238602.6,2026-07-29,,WALK_IN,2025-10-16 15:22:00,238655,MANUAL,VALID,0,DELIVERED,2025-10-16 15:22:00,2025-10-16 16:56:00,2025-10-16 09:55:00,Genel bakım ve kontroller talep edildi.,,116,1600.0,380.0,0.0,396.0,2376.0,1,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,4.0,509.29999999998836,4.0,509.29999999998836,0,0.1425171,ENGINE,HIGH
SVC034258,3640.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0002,C005787,MC008261,APT019949,PERIODIC,ENGINE_OIL_CHANGE,248762.2,2027-03-03,24.0,APPOINTMENT,2026-06-19 13:39:00,249886,MANUAL,VALID,0,DELIVERED,2026-06-19 13:39:00,2026-06-19 08:48:00,2026-06-19 12:25:00,Kilometre bakımı için servise getirildi.,,94,2440.0,1200.0,0.0,728.0,4368.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,52.39999999999418,,,1,0.1600315,,
SVC034259,410.0,0.03,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0009,C005789,MC008263,,PERIODIC,ENGINE_OIL_CHANGE,11523.5,2023-04-21,8.0,WALK_IN,2022-11-04 13:31:00,11778,MANUAL,VALID,0,DELIVERED,2022-11-04 13:31:00,2022-11-04 12:54:00,2022-11-04 13:38:00,Periyodik bakım zamanı geldi.,,158,290.0,120.0,12.3,71.586,469.286,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.0243121,,
SVC034260,9070.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0009,C005789,MC008263,,TIRE,GENERAL_SAFETY_INSPECTION,,,0.0,WALK_IN,2024-03-13 13:09:00,22710,CUSTOMER_REPORTED,VALID,0,DELIVERED,2024-03-13 13:09:00,2024-03-13 08:48:00,2024-03-14 11:11:00,Lastikte hasar veya basınç kaybı fark edildi.,,73,1620.0,7450.0,272.1,1759.58,10557.48,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,8.0,254.5,,,0,0.0335469,,
SVC034261,950.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0009,C005789,MC008263,APT019950,PERIODIC,ENGINE_OIL_CHANGE,27380.3,2025-02-22,1.0,APPOINTMENT,2024-08-26 08:36:00,27386,MANUAL,VALID,0,DELIVERED,2024-08-26 08:36:00,2024-08-26 15:25:00,2024-08-26 11:58:00,Genel bakım ve kontroller talep edildi.,,38,660.0,290.0,0.0,190.0,1140.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,8.0,254.5,,,0,0.0376139,,
SVC034262,1220.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0009,C005789,MC008263,APT019951,PERIODIC,ENGINE_OIL_CHANGE,32386.2,2025-08-26,11.0,APPOINTMENT,2025-04-24 14:55:00,32711,MANUAL,VALID,0,DELIVERED,2025-04-24 14:55:00,2025-04-24 10:32:00,2025-04-24 09:37:00,Kilometre bakımı için servise getirildi.,,176,850.0,370.0,0.0,244.0,1464.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,1.0,5.700000000000728,,,0,0.0394534,,
SVC034263,1110.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0009,C005789,MC008263,,PERIODIC,ENGINE_OIL_CHANGE,37711.0,2026-04-24,8.0,WALK_IN,2025-10-16 17:01:00,37960,CUSTOMER_REPORTED,VALID,0,DELIVERED,2025-10-16 17:01:00,2025-10-16 16:34:00,2025-10-16 12:55:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,71,740.0,370.0,33.3,215.34000000000003,1292.04,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,11.0,324.7999999999993,,,0,0.0424058,,
SVC034264,1310.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0009,C005789,MC008263,APT019952,PERIODIC,ENGINE_OIL_CHANGE,42960.2,2026-10-16,8.0,APPOINTMENT,2026-05-19 12:29:00,43186,MANUAL,VALID,0,DELIVERED,2026-05-19 12:29:00,2026-05-19 11:36:00,2026-05-19 09:26:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,123,910.0,400.0,39.3,254.14000000000001,1524.8400000000001,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,8.0,249.0,,,0,0.0488696,,
SVC034265,2080.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0009,C005789,MC008263,,PERIODIC,GENERAL_SAFETY_INSPECTION,,,0.0,WALK_IN,2026-06-26 08:58:00,44164,MANUAL,VALID,0,DELIVERED,2026-06-26 08:58:00,2026-06-26 12:03:00,2026-06-26 13:07:00,Mekanik sorun şüphesiyle genel kontrol istendi.,,211,2080.0,0.0,62.4,403.52,2421.12,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,8.0,225.8000000000029,,,0,0.0480204,,
SVC034266,1276.0,1.0,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0009,C005789,MC008264,APT019953,PERIODIC,ENGINE_OIL_CHANGE,34173.5,2023-09-19,21.0,APPOINTMENT,2023-04-17 11:24:00,35699,MANUAL,VALID,0,DELIVERED,2023-04-17 11:24:00,2023-04-17 09:55:00,2023-04-18 09:35:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,162,710.0,566.0,1276.0,0.0,0.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.0373041,,
SVC034267,3211.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0009,C005789,MC008264,,PERIODIC,ENGINE_OIL_CHANGE,62306.5,2025-11-02,4.0,WALK_IN,2025-05-12 15:28:00,62459,MANUAL,VALID,0,DELIVERED,2025-05-12 15:28:00,2025-05-12 10:30:00,2025-05-12 12:24:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,113,1990.0,1221.0,96.33,622.9340000000001,3737.6040000000003,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,21.0,1525.5,,,0,0.060897,,
SVC034268,1746.0,0.05,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0009,C005789,MC008264,APT019954,PERIODIC,ENGINE_OIL_CHANGE,67459.2,2026-05-12,7.0,APPOINTMENT,2025-09-01 10:56:00,67844,MANUAL,VALID,0,DELIVERED,2025-09-01 10:56:00,2025-09-01 15:21:00,2025-09-01 09:56:00,Kilometre bakımı için servise getirildi.,,99,1140.0,606.0,87.3,331.74,1990.44,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,4.0,152.5,,,0,0.0574494,,
SVC034269,910.0,0.0,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0001,C005790,MC008265,,PERIODIC,GENERAL_SAFETY_INSPECTION,,,0.0,WALK_IN,2021-09-27 09:56:00,2361,MANUAL,VALID,0,DELIVERED,2021-09-27 09:56:00,2021-09-27 16:21:00,2021-09-27 16:51:00,Motosiklet düzensiz çalışıyor.,,226,640.0,270.0,0.0,163.79999999999998,1073.8,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.015066,,
SVC034270,232.0,0.0,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0001,C005790,MC008265,APT019955,PERIODIC,ENGINE_OIL_CHANGE,4131.7,2022-03-06,0.0,APPOINTMENT,2021-11-15 12:20:00,4183,MANUAL,VALID,0,DELIVERED,2021-11-15 12:20:00,2021-11-15 10:23:00,2021-11-15 12:05:00,Periyodik bakım zamanı geldi.,,63,180.0,52.0,0.0,41.76,273.76,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.014575,,
SVC034271,470.0,0.7,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0001,C005790,MC008265,APT019956,PERIODIC,ENGINE_OIL_CHANGE,10183.0,2022-11-15,19.0,APPOINTMENT,2022-06-27 14:08:00,10915,CUSTOMER_REPORTED,VALID,0,DELIVERED,2022-06-27 14:08:00,2022-06-27 10:46:00,2022-06-27 14:34:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,110,390.0,80.0,329.0,25.38,166.38,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,51.30000000000018,,,0,0.0182102,,
SVC034272,560.0,0.0,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0001,C005790,MC008265,,PERIODIC,ENGINE_OIL_CHANGE,16915.3,2023-06-27,29.0,WALK_IN,2022-12-27 16:10:00,17588,MANUAL,VALID,0,DELIVERED,2022-12-27 16:10:00,2022-12-27 15:16:00,2022-12-29 17:28:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,114,480.0,80.0,0.0,100.8,660.8,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,19.0,732.0,,,0,0.0203237,,
SVC034273,2178.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0001,C005790,MC008265,APT019957,PERIODIC,ENGINE_OIL_CHANGE,23587.9,2023-12-27,16.0,APPOINTMENT,2023-07-26 17:30:00,24148,MANUAL,VALID,0,DELIVERED,2023-07-26 17:30:00,2023-07-26 16:38:00,2023-07-26 11:51:00,Periyodik bakım zamanı geldi.,,72,1010.0,1168.0,0.0,435.6,2613.6,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,29.0,672.7000000000007,,,0,0.0258512,,
SVC034274,2116.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0001,C005790,MC008265,APT019958,PERIODIC,ENGINE_OIL_CHANGE,36474.8,2025-02-06,18.0,APPOINTMENT,2024-07-29 17:31:00,37130,MANUAL,VALID,0,DELIVERED,2024-07-29 17:31:00,2024-07-29 09:03:00,2024-07-29 17:17:00,Genel bakım ve kontroller talep edildi.,,117,1530.0,586.0,0.0,423.20000000000005,2539.2,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,16.0,560.0999999999985,,,0,0.0286522,,
SVC034275,1254.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0001,C005790,MC008265,APT019959,PERIODIC,ENGINE_OIL_CHANGE,49471.9,2026-01-20,9.0,APPOINTMENT,2025-07-14 09:59:00,49841,MANUAL,VALID,0,DELIVERED,2025-07-14 09:59:00,2025-07-14 13:19:00,2025-07-14 14:01:00,Periyodik bakım zamanı geldi.,,61,1030.0,224.0,0.0,250.8,1504.8,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,18.0,655.1999999999971,,,0,0.0349743,,
SVC034276,1332.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0001,C005790,MC008265,,PERIODIC,ENGINE_OIL_CHANGE,62214.7,2027-01-03,24.0,WALK_IN,2026-07-29 17:05:00,63110,MANUAL,VALID,0,DELIVERED,2026-07-29 17:05:00,2026-07-29 17:35:00,2026-07-29 15:47:00,Kilometre bakımı için servise getirildi.,,38,1060.0,272.0,39.96,258.408,1550.4479999999999,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,9.0,369.09999999999854,,,0,0.0356739,,
SVC034277,1360.0,0.05,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C005791,MC008266,APT019960,PERIODIC,ENGINE_OIL_CHANGE,19389.6,2024-10-03,22.0,APPOINTMENT,2024-01-23 17:34:00,20287,MANUAL,VALID,0,DELIVERED,2024-01-23 17:34:00,2024-01-23 14:49:00,2024-01-23 10:39:00,Kilometre bakımı için servise getirildi.,,122,1030.0,330.0,68.0,258.40000000000003,1550.4,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.056431,,
SVC034278,1770.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C005791,MC008266,APT019961,REPAIR,FAULT_EVENT,24037.1,2025-01-23,,APPOINTMENT,2024-05-17 09:33:00,25223,MANUAL,VALID,0,DELIVERED,2024-05-17 09:33:00,2024-05-17 16:31:00,2024-05-17 15:40:00,Kilometre bakımı için servise getirildi.,,84,1440.0,330.0,0.0,354.0,2124.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,22.0,897.4000000000015,22.0,897.4000000000015,0,0.0640443,TIRES_WHEELS,MEDIUM
SVC034279,1550.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C005791,MC008266,APT019962,PERIODIC,ENGINE_OIL_CHANGE,50488.2,2026-10-01,8.0,APPOINTMENT,2025-12-24 12:43:00,50927,MANUAL,VALID,0,DELIVERED,2025-12-24 12:43:00,2025-12-24 12:29:00,2025-12-24 14:59:00,Kilometre bakımı için servise getirildi.,,119,970.0,580.0,0.0,310.0,1860.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,27.0,1185.9000000000015,,,1,0.0899618,,
SVC034280,3465.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0007,C005791,MC008266,APT019963,PERIODIC,ENGINE_OIL_CHANGE,58505.5,2027-03-16,0.0,APPOINTMENT,2026-06-09 14:44:00,58530,MANUAL,VALID,0,DELIVERED,2026-06-09 14:44:00,2026-06-09 09:13:00,2026-06-09 18:02:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,169,2080.0,1385.0,0.0,693.0,4158.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,8.0,438.8000000000029,,,1,0.0919999,,
SVC034281,2950.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0006,C005792,MC008267,,PERIODIC,ENGINE_OIL_CHANGE,20658.8,2026-06-02,29.0,WALK_IN,2025-12-18 10:28:00,21128,ESTIMATED,ESTIMATED,1,DELIVERED,2025-12-18 10:28:00,2025-12-18 09:52:00,2025-12-20 12:32:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,124,2070.0,880.0,0.0,590.0,3540.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.0291996,,
SVC034282,1710.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0006,C005792,MC008268,,PERIODIC,ENGINE_OIL_CHANGE,8010.4,2026-05-16,9.0,WALK_IN,2025-06-17 15:04:00,9047,CUSTOMER_REPORTED,VALID,0,DELIVERED,2025-06-20 15:04:00,2025-06-20 10:35:00,2025-06-20 08:01:00,Kilometre bakımı için servise getirildi.,,44,1350.0,360.0,0.0,342.0,2052.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.0190243,,
SVC034283,1190.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0006,C005792,MC008268,,PERIODIC,ENGINE_OIL_CHANGE,15531.1,2026-07-24,1.0,WALK_IN,2025-08-18 13:15:00,15705,MANUAL,VALID,0,DELIVERED,2025-08-18 13:15:00,2025-08-18 11:13:00,2025-08-18 09:15:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,122,770.0,420.0,0.0,238.0,1428.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,9.0,1036.6000000000004,,,0,0.0239816,,
SVC034284,1510.0,0.03,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0006,C005792,MC008268,APT019964,PERIODIC,ENGINE_OIL_CHANGE,23297.3,2026-10-06,31.0,APPOINTMENT,2025-11-27 16:27:00,26567,ESTIMATED,ESTIMATED,1,DELIVERED,2025-11-27 16:27:00,2025-11-27 16:26:00,2025-11-27 10:49:00,Kilometre bakımı için servise getirildi.,,100,1150.0,360.0,45.3,292.94,1757.64,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,1.0,173.89999999999964,,,0,0.0250669,,
SVC034285,1960.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0006,C005792,MC008268,,PERIODIC,ENGINE_OIL_CHANGE,33695.2,2027-02-14,24.0,WALK_IN,2026-04-09 13:37:00,36145,MANUAL,VALID,0,DELIVERED,2026-04-09 13:37:00,2026-04-09 11:27:00,2026-04-09 16:17:00,Genel bakım ve kontroller talep edildi.,,111,1530.0,430.0,0.0,392.0,2352.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,31.0,3269.7000000000007,,,0,0.0338473,,
SVC034286,1470.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0006,C005792,MC008268,APT019965,PERIODIC,ENGINE_OIL_CHANGE,38395.3,2027-04-09,27.0,APPOINTMENT,2026-05-26 10:02:00,41383,MANUAL,VALID,0,DELIVERED,2026-05-26 10:02:00,2026-05-26 12:16:00,2026-05-26 08:43:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,125,950.0,520.0,0.0,294.0,1764.0,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,24.0,2449.800000000003,,,0,0.0303922,,
SVC034287,1960.0,0.0,0.2,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0006,C005792,MC008268,APT019966,BREAKDOWN,FAULT_EVENT,45893.2,2027-06-10,,WALK_IN,2026-06-30 10:33:00,45922,ESTIMATED,ESTIMATED,1,DELIVERED,2026-06-30 10:33:00,2026-06-30 10:24:00,2026-06-30 12:09:00,Periyodik bakım zamanı geldi.,,146,1530.0,430.0,0.0,392.0,2352.0,1,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,27.0,2987.699999999997,27.0,2987.699999999997,0,0.0298482,ELECTRICAL,MEDIUM
SVC034288,655.0,0.0,0.18,TRY,SYNTHETIC_SERVICE_TASKS_X_PART_PRICES,1.2.0,WS0002,C005793,MC008269,APT019967,PERIODIC,ENGINE_OIL_CHANGE,15814.1,2021-12-15,26.0,APPOINTMENT,2021-12-03 12:19:00,15959,MANUAL,VALID,0,DELIVERED,2021-12-03 12:19:00,2021-12-03 13:44:00,2021-12-03 13:47:00,Kilometre bakımı için servise getirildi.,,114,420.0,235.0,0.0,117.89999999999999,772.9,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.2.0,42,HAZARD_EVENT_SIM_V1_2,0.0,0.0,,,0,0.0216271,,
