motorcycle_id,event_at,outcome,event_type,behavior_group,usage_type,policy_group,days_due_ratio,km_due_ratio,max_due_ratio,hazard
MC009572,2025-11-17 14:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_LIQUID_CHAIN,1.5710109767536187,0.4207,1.5710109767536187,0.05958368893711639
MC009578,2025-02-21 13:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.24762272796410373,1.66025,1.66025,0.04916238049873925
MC009578,2025-04-11 14:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.13267168605977642,0.8916833333333343,0.8916833333333343,0.019853232079463417
MC009578,2025-09-12 08:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.4200319415925165,2.8510888888888877,2.8510888888888877,0.0525136479421615
MC009578,2026-07-31 15:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.8806753365274926,6.377069175627243,6.377069175627243,0.06526626195531626
MC009580,2025-05-16 08:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,SEASONAL,ICE_50_AIR_BELT,0.49562660024843463,1.4905,1.4905,0.06489059148616834
MC009580,2025-09-12 09:00:00,SERVICE,TIRE,SLIGHTLY_LATE,SEASONAL,ICE_50_AIR_BELT,0.32489162673967603,1.2929722222222237,1.2929722222222237,0.004942372894105481
MC009580,2026-01-09 08:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,SEASONAL,ICE_50_AIR_BELT,0.3247775496235455,0.7788718637992812,0.7788718637992812,0.011721705865704177
MC009580,2026-05-22 12:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,SEASONAL,ICE_50_AIR_BELT,0.3632215377595254,0.9582365591397829,0.9582365591397829,0.030403530346130976
MC009583,2025-08-15 13:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,WEEKEND,ICE_125_AIR_CHAIN,1.282866345983218,0.4232225806451614,1.282866345983218,0.050499080013748573
MC009584,2026-06-02 00:00:00,CANCELLED,REPAIR,SLIGHTLY_LATE,WEEKEND,ICE_125_AIR_CHAIN,0.5742024742058965,0.10971000000000003,0.5742024742058965,0.001498289733059548
MC009585,2026-03-04 14:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.7851794813293786,1.3862634408602146,1.3862634408602146,0.053131379212518655
MC009589,2024-02-29 10:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_250_LIQUID_CHAIN,0.8994809491216061,0.12277241379310344,0.8994809491216061,0.0380752386919239
MC009589,2024-06-27 13:00:00,SERVICE,BREAKDOWN,SLIGHTLY_LATE,COURIER,ICE_250_LIQUID_CHAIN,0.324663472507415,0.03997425287356318,0.324663472507415,0.0014628166037554213
MC009589,2025-04-03 12:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_250_LIQUID_CHAIN,0.7651152178872918,0.07597000000000008,0.7651152178872918,0.02728271580426317
MC009589,2026-03-26 12:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_250_LIQUID_CHAIN,0.9760438056125941,0.07228978494623653,0.9760438056125941,0.054135221280390416
MC009590,2026-05-25 12:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_250_LIQUID_BELT,0.9965776865160849,0.20899677419354848,0.9965776865160849,0.02152590045715593
MC009590,2026-06-01 09:00:00,SERVICE,REPAIR,SLIGHTLY_LATE,COMMUTER,ICE_250_LIQUID_BELT,0.01779603011635866,0.005106559139784804,0.01779603011635866,0.0021375704996577684
MC009592,2026-03-22 16:00:00,SERVICE,BREAKDOWN,SLIGHTLY_LATE,COMMUTER,ICE_125_AIR_CHAIN,0.706604241133673,0.4565580645161288,0.706604241133673,0.0025737478854089097
MC009592,2026-07-05 10:00:00,SERVICE,REPAIR,SLIGHTLY_LATE,COMMUTER,ICE_125_AIR_CHAIN,0.28564909879078254,0.2624419354838712,0.28564909879078254,0.0027719024640657087
MC009593,2024-12-24 16:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.3625050067178746,3.0871236559139796,3.0871236559139796,0.09848379400032298
MC009593,2025-01-21 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.07483458818161076,0.43694623655914133,0.43694623655914133,0.004783624620610572
MC009593,2025-05-20 13:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.3245493953912845,2.2487903225806463,2.2487903225806463,0.14342067872788256
MC009593,2025-07-22 14:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.17100159707962584,1.277279569892465,1.277279569892465,0.08656481792545824
MC009593,2025-09-23 10:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.17088751996349533,1.2741102150537675,1.2741102150537675,0.06960001353484394
MC009593,2026-01-27 09:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.3438284280173397,2.402518817204303,2.402518817204303,0.1066167197191384
MC009593,2026-03-10 15:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.11396303901437371,0.7251612903225759,0.7251612903225759,0.020200093786599975
MC009593,2026-06-02 11:00:00,SERVICE,TIRE,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.22826830937713893,2.1153032258064584,2.1153032258064584,0.03179969911243131
MC009594,2024-12-30 14:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.3430524818110376,2.5908387096774192,2.5908387096774192,0.09793931793861654
MC009594,2025-05-26 16:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.4008669860825918,2.8419838709677423,2.8419838709677423,0.14661958308235917
MC009594,2025-12-29 15:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.592288386949578,5.252043010752687,5.252043010752687,0.09857180982114822
MC009594,2026-05-11 15:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.3624229979466119,2.3187849462365557,2.3187849462365557,0.14424929185402596
MC009594,2026-08-10 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_CHAIN,0.24743326488706366,2.0633494623655957,2.0633494623655957,0.11525833810610367
MC009597,2026-05-23 16:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,TOURING,ICE_125_AIR_BELT,0.5749486652977412,1.2454645161290303,1.2454645161290303,0.08691968915163643
MC009602,2024-03-05 12:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,TOURING,ICE_50_AIR_CHAIN,0.28733677465966995,1.7223817204301086,1.7223817204301086,0.09414514928590605
MC009602,2024-06-04 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,TOURING,ICE_50_AIR_CHAIN,0.24777549623545517,2.070684946236557,2.070684946236557,0.11193465150451777
MC009602,2024-11-05 09:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,TOURING,ICE_50_AIR_CHAIN,0.420374172940908,3.445450000000002,3.445450000000002,0.0777816066301062
MC009602,2025-02-04 08:00:00,SERVICE,BREAKDOWN,SLIGHTLY_LATE,TOURING,ICE_50_AIR_CHAIN,0.24811772758384668,1.1103166666666657,1.1103166666666657,0.003422085287078266
MC009602,2025-02-18 11:00:00,SERVICE,BREAKDOWN,SLIGHTLY_LATE,TOURING,ICE_50_AIR_CHAIN,0.03741729409080538,0.21,0.21,0.0031872280104635344
MC009602,2025-04-22 13:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,TOURING,ICE_50_AIR_CHAIN,0.17122975131188684,1.2686388888888904,1.2686388888888904,0.07520826157328057
MC009602,2025-07-22 08:00:00,SERVICE,TIRE,SLIGHTLY_LATE,TOURING,ICE_50_AIR_CHAIN,0.24766141911932466,2.2161245519713266,2.2161245519713266,0.032100766479098
MC009602,2025-12-02 12:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,TOURING,ICE_50_AIR_CHAIN,0.3632215377595254,2.5830967741935456,2.5830967741935456,0.08010736678013315
MC009602,2026-01-20 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,TOURING,ICE_50_AIR_CHAIN,0.1327857631759069,0.44879032258064644,0.44879032258064644,0.004110174487274481
MC009602,2026-03-17 08:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,TOURING,ICE_50_AIR_CHAIN,0.1520647958019621,0.8206559139784949,0.8206559139784949,0.023964563786041233
MC009602,2026-07-28 00:00:00,NO_SHOW,PERIODIC,SLIGHTLY_LATE,TOURING,ICE_50_AIR_CHAIN,0.3632215377595254,3.0903655913978487,3.0903655913978487,0.1095281004969785
MC009602,2026-08-04 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,TOURING,ICE_50_AIR_CHAIN,0.3823864932694501,3.2085268817204295,3.2085268817204295,0.09896144221013468
MC009603,2025-05-15 09:00:00,SERVICE,PERIODIC,REGULAR,WEEKEND,ICE_125_LIQUID_BELT,0.7458342839759676,0.9140268817204306,0.9140268817204306,0.05205723475357085
MC009603,2025-10-23 13:00:00,SERVICE,PERIODIC,REGULAR,WEEKEND,ICE_125_LIQUID_BELT,0.4397672826830938,0.9136129032258056,0.9136129032258056,0.03486533266061923
MC009604,2026-07-23 10:00:00,SERVICE,PERIODIC,REGULAR,COURIER,ICE_50_AIR_CHAIN,0.5739249499328213,1.2532096774193549,1.2532096774193549,0.1013256723905251
MC009605,2025-05-23 14:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_125_LIQUID_BELT,1.62642076710523,1.5886989247311831,1.62642076710523,0.039433606820831385
MC009605,2026-08-21 14:00:00,SERVICE,TIRE,SLIGHTLY_LATE,COURIER,ICE_125_LIQUID_BELT,1.244125028519279,1.3208010752688168,1.3208010752688168,0.005755795237144479
MC009606,2025-12-20 08:00:00,SERVICE,TIRE,REGULAR,COURIER,ICE_125_SCOOTER_BELT,1.1293222868659214,3.709970967741935,3.709970967741935,0.03239999131628515
MC009606,2026-05-16 13:00:00,SERVICE,PERIODIC,REGULAR,COURIER,ICE_125_SCOOTER_BELT,0.4015514487793748,1.4209290322580652,1.4209290322580652,0.05518943521071688
MC009614,2025-10-24 10:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_SCOOTER_BELT,1.1307323750855578,1.3711290322580645,1.3711290322580645,0.04080412121072895
MC009614,2026-06-19 08:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_SCOOTER_BELT,0.6504677161761351,0.6202909677419353,0.6504677161761351,0.009453280553824087
MC009615,2025-09-16 12:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_SCOOTER_BELT,0.24779260780287474,0.4643,0.4643,0.0031776120787312245
MC009615,2026-05-26 12:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_SCOOTER_BELT,0.6885694729637235,0.9023193548387098,0.9023193548387098,0.025677864080954266
MC009622,2024-11-13 09:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,WEEKEND,ICE_400_LIQUID_CHAIN,0.6510189304636601,0.1969,0.6510189304636601,0.0032136520578908206
MC009622,2025-11-05 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,WEEKEND,ICE_400_LIQUID_CHAIN,0.9763860369609856,0.18851999999999972,0.9763860369609856,0.010822970787980984
MC009623,2026-08-12 16:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_OIL_CHAIN,0.7837505070094051,0.2658,0.7837505070094051,0.01287995362005291
MC009624,2026-05-20 14:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_SCOOTER_BELT,0.8607251502015362,1.0766354838709675,1.0766354838709675,0.04267209580220942
MC009626,2026-08-01 14:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,TOURING,ICE_125_LIQUID_BELT,0.5941136208076659,1.0083333333333333,1.0083333333333333,0.05634972570245508
MC009628,2025-07-22 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,WEEKEND,ICE_125_LIQUID_BELT,1.4556262833675566,1.6192258064516123,1.6192258064516123,0.044431413720110086
MC009629,2025-07-21 10:00:00,SERVICE,PERIODIC,REGULAR,SEASONAL,ICE_125_LIQUID_BELT,0.2673960947600578,0.9292150537634407,0.9292150537634407,0.023383873051995418
MC009629,2026-08-24 12:00:00,SERVICE,TIRE,REGULAR,SEASONAL,ICE_125_LIQUID_BELT,1.0912616929044032,2.011451612903226,2.011451612903226,0.031182517004935417
MC009630,2024-11-20 10:00:00,SERVICE,REPAIR,REGULAR,WEEKEND,ICE_125_LIQUID_BELT,0.6106897862955358,1.2909416666666658,1.2909416666666658,0.002195605749486653
MC009630,2026-02-04 08:00:00,SERVICE,PERIODIC,REGULAR,WEEKEND,ICE_125_LIQUID_BELT,1.2062514259639516,1.8705583333333342,1.8705583333333342,0.05936455171251674
MC009632,2026-06-03 15:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,TOURING,ICE_50_AIR_CHAIN,0.6507460960275814,1.1657222222222225,1.1657222222222225,0.036822950164520314
MC009639,2024-09-06 09:00:00,SERVICE,REPAIR,SLIGHTLY_LATE,COMMUTER,ICE_125_LIQUID_BELT,0.11406000456308465,0.2490222222222219,0.2490222222222219,0.002254487063655031
MC009639,2025-06-20 00:00:00,CANCELLED,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_LIQUID_BELT,0.7847364818617385,1.0257361111111118,1.0257361111111118,0.05787627965568608
MC009639,2025-08-08 09:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_LIQUID_BELT,0.9188911704312115,1.3141444444444448,1.3141444444444448,0.07572423722421161
MC009640,2025-11-13 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_LIQUID_BELT,1.4921621732958146,0.5965694444444446,1.4921621732958146,0.036947153784567276
MC009641,2024-01-06 08:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,SEASONAL,ICE_125_LIQUID_BELT,0.6891222082794636,0.8921209677419356,0.8921209677419356,0.014730989475679737
MC009641,2025-04-12 10:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,SEASONAL,ICE_125_LIQUID_BELT,1.2639744467259868,1.1706984767025084,1.2639744467259868,0.043846195325325237
MC009641,2026-02-21 10:00:00,SERVICE,REPAIR,SLIGHTLY_LATE,SEASONAL,ICE_125_LIQUID_BELT,0.8612822267853069,0.9261865079365088,0.9261865079365088,0.0029867705681040383
MC009642,2026-02-07 10:00:00,SERVICE,BREAKDOWN,SLIGHTLY_LATE,WEEKEND,ICE_125_LIQUID_BELT,0.03768429791872639,0.07680357142857247,0.07680357142857247,0.0036763748517073982
MC009642,2026-06-13 13:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,WEEKEND,ICE_125_LIQUID_BELT,0.3438284280173397,1.0116130952380942,1.0116130952380942,0.04001014961346289
MC009643,2024-07-31 10:00:00,SERVICE,REPAIR,IRREGULAR,COMMUTER,ICE_250_LIQUID_BELT,0.16981807868785967,0.04309354838709678,0.16981807868785967,0.0015078456536618753
MC009643,2025-02-12 00:00:00,NO_SHOW,PERIODIC,IRREGULAR,COMMUTER,ICE_250_LIQUID_BELT,0.5354779831165868,0.10712788018433175,0.5354779831165868,0.002937989924184377
MC009643,2025-08-20 08:00:00,SERVICE,PERIODIC,IRREGULAR,COMMUTER,ICE_250_LIQUID_BELT,1.0529317818845538,0.20597096774193552,1.0529317818845538,0.019970407758256162
MC009644,2023-12-30 00:00:00,NO_SHOW,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_AIR_BELT,0.8985602517301696,1.2836129032258063,1.2836129032258063,0.026773200864106266
MC009644,2024-07-13 13:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_AIR_BELT,1.4351790060080614,2.117012903225807,2.117012903225807,0.05380309809881443
MC009644,2025-07-12 09:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_AIR_BELT,0.9950946840063882,1.6842161290322577,1.6842161290322577,0.047257332990596666
MC009644,2026-07-11 09:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_AIR_BELT,0.9955509924709104,1.3486225806451613,1.3486225806451613,0.038464028555156834
MC009647,2025-08-04 08:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,SEASONAL,ICE_125_LIQUID_BELT,0.6890474877683981,1.457892473118279,1.457892473118279,0.08008044921150437
MC009647,2026-06-08 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,SEASONAL,ICE_125_LIQUID_BELT,0.8423454255076432,1.3213991935483875,1.3213991935483875,0.0859352549521924
MC009648,2026-05-29 16:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_SCOOTER_BELT,0.38296061804446474,0.6445548387096788,0.6445548387096788,0.012244549635788754
MC009649,2024-10-28 13:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,WEEKEND,ICE_125_SCOOTER_BELT,0.38224281947930133,0.9840645161290318,0.9840645161290318,0.029067853086182344
MC009649,2025-09-15 12:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,WEEKEND,ICE_125_SCOOTER_BELT,0.88010495094684,1.686768817204301,1.686768817204301,0.07011507591881733
MC009649,2026-03-16 00:00:00,NO_SHOW,PERIODIC,SLIGHTLY_LATE,WEEKEND,ICE_125_SCOOTER_BELT,0.49691991786447637,1.1077666666666672,1.1077666666666672,0.05306394891891954
MC009649,2026-07-20 00:00:00,NO_SHOW,PERIODIC,SLIGHTLY_LATE,WEEKEND,ICE_125_SCOOTER_BELT,0.8418891170431212,1.8613763440860218,1.8613763440860218,0.09323823671323765
MC009650,2025-12-31 12:00:00,SERVICE,REPAIR,SLIGHTLY_LATE,COMMUTER,ICE_125_AIR_BELT,0.3812028798134205,0.6656032258064515,0.6656032258064515,0.002152645106091718
MC009652,2025-08-26 14:00:00,SERVICE,REPAIR,SLIGHTLY_LATE,TRACK,ICE_125_SCOOTER_BELT,0.05659704793773925,0.2107870967741939,0.2107870967741939,0.002770957768651608
MC009652,2026-04-07 00:00:00,NO_SHOW,PERIODIC,SLIGHTLY_LATE,TRACK,ICE_125_SCOOTER_BELT,0.6116814966917636,1.1243595698924735,1.1243595698924735,0.019615113301086465
MC009652,2026-04-21 11:00:00,SERVICE,TIRE,SLIGHTLY_LATE,TRACK,ICE_125_SCOOTER_BELT,0.650011407711613,1.281906236559138,1.281906236559138,0.004648748961335541
MC009654,2025-09-14 10:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_BELT,0.5749281947930134,1.9395666666666658,1.9395666666666658,0.07127559636504636
MC009654,2026-05-17 10:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_BELT,0.6696326716860598,1.8830946236559152,1.8830946236559152,0.0953942658997124
MC009655,2024-06-24 10:00:00,SERVICE,REPAIR,SLIGHTLY_LATE,COURIER,ICE_125_LIQUID_BELT,0.09528652369001445,0.12635555555555583,0.12635555555555583,0.001810425256673511
MC009655,2025-07-14 16:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_125_LIQUID_BELT,1.0529317818845538,1.035120250896057,1.0529317818845538,0.04587491149506022
MC009655,2026-01-26 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_125_LIQUID_BELT,0.5347935204198038,0.5200430107526881,0.5347935204198038,0.005426341274230976
MC009657,2026-03-08 16:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,TOURING,ICE_50_AIR_CHAIN,0.45782835196592897,2.289446236559139,2.289446236559139,0.09481524542432727
MC009657,2026-07-26 00:00:00,CANCELLED,PERIODIC,SLIGHTLY_LATE,TOURING,ICE_50_AIR_CHAIN,0.38147387634040614,2.0299516129032247,2.0299516129032247,0.09162227727028355
MC009659,2024-04-04 16:00:00,SERVICE,TIRE,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_BELT,0.07519890612720866,0.29127222222222676,0.29127222222222676,0.00040476952957493314
MC009659,2025-01-30 09:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_BELT,0.8222678530686743,2.895195519713258,2.895195519713258,0.058130164793995215
MC009659,2025-12-11 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_BELT,0.8613963039014374,2.7559892473118284,2.7559892473118284,0.052948262066984296
MC009660,2025-04-17 12:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_BELT,0.15294017922782469,0.7433833333333338,0.7433833333333338,0.012531580101219861
MC009660,2025-11-20 00:00:00,NO_SHOW,TIRE,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_BELT,0.5927446954140999,2.9058666666666664,2.9058666666666664,0.0323975834304469
MC009660,2026-04-23 10:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_BELT,1.0143737166324436,4.712533333333333,4.712533333333333,0.07733627399625255
MC009660,2026-08-06 09:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_BELT,0.28633356148756556,1.3784166666666666,1.3784166666666666,0.04582504357135902
MC009661,2025-09-21 11:00:00,SERVICE,REPAIR,SLIGHTLY_LATE,WEEKEND,ICE_250_LIQUID_BELT,0.40091933480366065,0.6525366666666669,0.6525366666666669,0.0018872142368240932
MC009662,2025-06-25 08:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_BELT,0.055574314903541464,0.13098888888888663,0.13098888888888663,0.0027600361067056834
MC009662,2026-01-14 08:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_50_AIR_BELT,0.5548710928587725,1.2251992831541234,1.2251992831541234,0.0651985136499407
MC009663,2026-02-20 12:00:00,SERVICE,BREAKDOWN,SLIGHTLY_LATE,COMMUTER,ICE_125_AIR_CHAIN,0.1916272149973382,0.03257142857142899,0.1916272149973382,0.002122061987732339
MC009663,2026-08-21 13:00:00,SERVICE,BREAKDOWN,SLIGHTLY_LATE,COMMUTER,ICE_125_AIR_CHAIN,0.49691991786447637,0.136428571428571,0.49691991786447637,0.002306531753118863
MC009666,2026-06-29 13:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.2862644180799554,0.604649999999999,0.604649999999999,0.007426842563388386
MC009666,2026-07-06 10:00:00,SERVICE,BREAKDOWN,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.017681953000228155,0.043070430107528715,0.043070430107528715,0.0024677941581818493
MC009669,2026-07-27 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_SMALL_SCOOTER_BELT,0.305363620807666,0.6956645161290318,0.6956645161290318,0.012133532281894671
MC009669,2026-08-10 12:00:00,SERVICE,BREAKDOWN,SLIGHTLY_LATE,COURIER,ICE_SMALL_SCOOTER_BELT,0.03707506274241387,0.032335483870968164,0.03707506274241387,0.0021217096141137827
MC009673,2025-12-29 10:00:00,SERVICE,TIRE,SLIGHTLY_LATE,COMMUTER,ICE_125_AIR_CHAIN,0.38186421020609934,1.3690290322580636,1.3690290322580636,0.007433794707496854
MC009675,2026-02-25 08:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,TOURING,ICE_125_AIR_CHAIN,0.36298758460719444,1.247825,1.247825,0.04253003455862229
MC009677,2025-12-02 16:00:00,SERVICE,TIRE,SLIGHTLY_LATE,COMMUTER,ICE_125_LIQUID_BELT,0.6114058103277816,1.5724139784946238,1.5724139784946238,0.017652614222428593
MC009677,2026-07-14 12:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COMMUTER,ICE_125_LIQUID_BELT,0.6114533424595027,1.208357526881721,1.208357526881721,0.04372350864765464
MC009679,2025-04-13 12:00:00,SERVICE,TIRE,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.3435648148148148,2.519222222222224,2.519222222222224,0.03236384536503657
MC009679,2025-06-08 15:00:00,SERVICE,BREAKDOWN,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.15195071868583163,1.4462777777777762,1.4462777777777762,0.004544240654035907
MC009679,2025-08-03 08:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.15160848733744012,1.6055967741935504,1.6055967741935504,0.04886691477382041
MC009679,2026-01-18 12:00:00,SERVICE,REPAIR,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.45904631530914897,4.557661290322581,4.557661290322581,0.0023988338124572212
MC009679,2026-01-25 14:00:00,SERVICE,REPAIR,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.01779603011635866,0.17123655913978292,0.17123655913978292,0.002403050102669405
MC009679,2026-05-31 12:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_50_AIR_BELT,0.3433721195528177,2.975806451612904,2.975806451612904,0.0731017817625556
MC009680,2026-03-23 10:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,SEASONAL,ICE_125_SCOOTER_BELT,0.5937410639592364,1.17,1.17,0.03638548125801022
MC009681,2025-12-07 08:00:00,SERVICE,PERIODIC,IRREGULAR,COMMUTER,ICE_125_LIQUID_BELT,1.015666749055695,1.0181263440860215,1.0181263440860215,0.016546540383795164
MC009683,2025-02-15 14:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,WEEKEND,ICE_50_AIR_BELT,0.4006665589271681,1.2367559523809528,1.2367559523809528,0.05412972415589164
MC009683,2026-02-28 08:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,WEEKEND,ICE_50_AIR_BELT,1.0333105179101072,4.181023809523808,4.181023809523808,0.08730632051336074
MC009683,2026-08-01 13:00:00,SERVICE,TIRE,SLIGHTLY_LATE,WEEKEND,ICE_50_AIR_BELT,0.4207164042892995,2.142386904761906,2.142386904761906,0.03190175584349292
MC009685,2025-11-13 15:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,WEEKEND,ICE_125_AIR_BELT,0.4966212259487413,1.2985833333333328,1.2985833333333328,0.04981877243283136
MC009687,2026-08-17 11:00:00,SERVICE,TIRE,REGULAR,COURIER,ICE_50_AIR_BELT,0.881031574010698,1.53,1.53,0.015281825754937136
MC009688,2023-08-17 16:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_50_AIR_CHAIN,0.4402862068091363,1.712655913978495,1.712655913978495,0.09379320005375104
MC009688,2023-12-14 08:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_50_AIR_CHAIN,0.323979009810632,1.0203763440860214,1.0203763440860214,0.03792726090157342
MC009688,2024-04-04 11:00:00,SERVICE,PERIODIC,SLIGHTLY_LATE,COURIER,ICE_50_AIR_CHAIN,0.30572667122975133,0.8015899641577064,0.8015899641577064,0.02643339031583177
