service_id,workshop_id,customer_id,motorcycle_id,appointment_id,service_type_code,primary_trigger_task,trigger_due_km,trigger_due_date,service_delay_days,arrival_mode,received_at,odometer_km,mileage_source,mileage_quality_flag,is_mileage_estimated,status,estimated_delivery_at,completed_at,delivered_at,customer_complaint,technician_notes,labor_minutes_pre_task,labor_total,parts_total,discount_total,tax_total,grand_total,is_breakdown,is_warranty,capture_origin,data_origin,generator_version,random_seed,scenario_id,maintenance_overdue_days_pre_service,maintenance_overdue_km_pre_service,overdue_maintenance_days_at_failure,overdue_maintenance_km_at_failure,previous_failure_count,failure_hazard_score,primary_fault_component,failure_severity
SVC033104,WS0007,C005634,MC008028,APT019331,PERIODIC,ENGINE_OIL_CHANGE,17575.0,2026-02-03 14:24:04.621815658,0.0,APPOINTMENT,2025-05-21 10:17:00,18194,MANUAL,VALID,0,DELIVERED,2025-05-21 10:17:00,2025-05-21 12:38:00,2025-05-22 14:03:00,Kilometre bakımı için servise getirildi.,,163,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,216.0,,,0,0.0378576,,
SVC033105,WS0007,C005634,MC008028,APT019332,PERIODIC,ENGINE_OIL_CHANGE,23194.0,2026-05-21 16:16:59.986512256,0.0,APPOINTMENT,2025-09-15 00:36:42,24443,ESTIMATED,ESTIMATED,1,DELIVERED,2025-09-15 00:36:42,2025-09-15 00:36:42,2025-09-16 19:51:42,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,100,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,619.0,,,0,0.0381524,,
SVC033106,WS0007,C005634,MC008028,,PERIODIC,ENGINE_OIL_CHANGE,29443.0,2026-09-15 06:36:42.125230020,0.0,WALK_IN,2025-11-28 05:24:42,27896,MANUAL,VALID,0,DELIVERED,2025-11-28 05:24:42,2025-11-28 11:01:42,2025-11-28 11:01:42,Genel bakım ve kontroller talep edildi.,,69,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,1249.0,,,0,0.0414212,,
SVC033107,WS0007,C005634,MC008028,,PERIODIC,ENGINE_OIL_CHANGE,32896.0,2026-11-28 11:24:42.343734738,0.0,WALK_IN,2026-03-07 05:05:46,32973,MANUAL,VALID,0,DELIVERED,2026-03-07 05:05:46,2026-03-07 11:26:46,2026-03-07 11:26:46,Genel bakım ve kontroller talep edildi.,,119,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0474185,,
SVC033108,WS0007,C005634,MC008028,APT019333,PERIODIC,ENGINE_OIL_CHANGE,37973.0,2027-03-07 11:05:46.376736872,0.0,APPOINTMENT,2026-06-24 14:38:22,39641,MANUAL,VALID,0,DELIVERED,2026-06-24 14:38:22,2026-06-24 16:13:22,2026-06-24 20:24:22,Genel bakım ve kontroller talep edildi.,,63,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,77.0,,,0,0.0465681,,
SVC033109,WS0004,C005635,MC008029,APT019334,BREAKDOWN,FAULT_EVENT,17616.2,2024-05-01 00:00:00.000000000,,WALK_IN,2024-05-09 10:51:00,14314,MANUAL,VALID,0,DELIVERED,2024-05-09 10:51:00,2024-05-09 14:52:00,2024-05-09 14:52:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,71,,,,,,1,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,0.0,0.0,0,0.0254288,COOLING,MEDIUM
SVC033110,WS0005,C005636,MC008030,APT019335,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,APPOINTMENT,2023-09-02 14:38:00,23211,MANUAL,VALID,0,DELIVERED,2023-09-02 14:38:00,2023-09-02 14:38:00,2023-09-02 17:59:00,Periyodik bakım zamanı geldi.,,124,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.035668,,
SVC033111,WS0005,C005636,MC008030,APT019336,PERIODIC,ENGINE_OIL_CHANGE,26211.0,2024-09-01 20:38:00.000000000,0.0,APPOINTMENT,2024-03-09 21:18:27,26416,MANUAL,VALID,0,DELIVERED,2024-03-09 21:18:27,2024-03-09 21:18:27,2024-03-09 21:18:27,Periyodik bakım zamanı geldi.,,47,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0439276,,
SVC033112,WS0005,C005636,MC008030,APT019337,PERIODIC,ENGINE_OIL_CHANGE,29416.0,2025-03-10 03:18:27.492961240,0.0,APPOINTMENT,2024-10-17 17:05:37,29673,CUSTOMER_REPORTED,VALID,0,DELIVERED,2024-10-17 17:05:37,2024-10-17 17:05:37,2024-10-17 18:25:37,Genel bakım ve kontroller talep edildi.,,60,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,205.0,,,0,0.0524889,,
SVC033113,WS0005,C005636,MC008030,,PERIODIC,ENGINE_OIL_CHANGE,32673.0,2025-10-17 23:05:36.816767756,0.0,WALK_IN,2025-05-08 02:31:59,32378,MANUAL,VALID,0,DELIVERED,2025-05-08 02:31:59,2025-05-08 02:31:59,2025-05-08 02:31:59,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,52,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,257.0,,,0,0.0538777,,
SVC033114,WS0007,C005637,MC008031,APT019338,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,APPOINTMENT,2021-07-07 11:39:00,1663,MANUAL,VALID,0,DELIVERED,2021-07-07 11:39:00,2021-07-07 17:54:00,2021-07-07 17:54:00,Periyodik bakım zamanı geldi.,,146,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0229809,,
SVC033115,WS0007,C005637,MC008031,APT019339,PERIODIC,ENGINE_OIL_CHANGE,7663.0,2022-07-07 17:39:00.000000000,0.0,APPOINTMENT,2022-06-28 18:05:07,4209,MANUAL,VALID,0,DELIVERED,2022-06-28 18:05:07,2022-06-28 23:41:07,2022-06-30 19:59:07,Kilometre bakımı için servise getirildi.,,173,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0367772,,
SVC033116,WS0007,C005637,MC008031,APT019340,PERIODIC,ENGINE_OIL_CHANGE,10209.0,2023-06-29 00:05:07.063358076,52.98,APPOINTMENT,2023-08-20 23:31:06,8624,MANUAL,VALID,0,DELIVERED,2023-08-20 23:31:06,2023-08-21 00:26:06,2023-08-21 00:26:06,Periyodik bakım zamanı geldi.,,84,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0401681,,
SVC033117,WS0007,C005637,MC008031,,PERIODIC,ENGINE_OIL_CHANGE,14624.0,2024-08-20 05:31:06.033397732,0.0,WALK_IN,2024-06-23 09:39:35,10820,MANUAL,VALID,0,DELIVERED,2024-06-23 09:39:35,2024-06-23 09:47:35,2024-06-23 09:47:35,Genel bakım ve kontroller talep edildi.,,106,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,52.97637658149306,0.0,,,0,0.0501142,,
SVC033118,WS0007,C005637,MC008032,,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,WALK_IN,2021-08-30 16:23:00,32168,MANUAL,VALID,0,DELIVERED,2021-08-30 16:23:00,2021-08-30 16:23:00,2021-09-01 15:24:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,196,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0282246,,
SVC033119,WS0007,C005637,MC008032,,PERIODIC,ENGINE_OIL_CHANGE,35168.0,2022-08-30 22:23:00.000000000,0.0,WALK_IN,2021-09-28 03:26:05,34728,MANUAL,VALID,0,DELIVERED,2021-09-28 03:26:05,2021-09-28 03:26:05,2021-09-28 21:02:05,Genel bakım ve kontroller talep edildi.,,101,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0290231,,
SVC033120,WS0007,C005637,MC008032,,PERIODIC,ENGINE_OIL_CHANGE,37728.0,2022-09-28 09:26:04.676622155,0.0,WALK_IN,2021-10-27 11:39:06,37308,MANUAL,VALID,0,DELIVERED,2021-10-27 11:39:06,2021-10-27 18:44:06,2021-10-27 18:44:06,Genel bakım ve kontroller talep edildi.,,60,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0271421,,
SVC033121,WS0007,C005637,MC008032,,REPAIR,FAULT_EVENT,43723.5,2022-11-12 00:00:00.000000000,,WALK_IN,2021-11-21 01:31:05,39436,MANUAL,VALID,0,DELIVERED,2021-11-21 01:31:05,2021-11-21 06:00:05,2021-11-21 06:00:05,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,137,,,,,,0,1,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,0.0,0.0,0,0.0270955,BRAKES,LOW
SVC033122,WS0007,C005637,MC008032,,PERIODIC,ENGINE_OIL_CHANGE,42436.0,2022-11-21 07:31:04.666921813,0.0,WALK_IN,2021-12-23 19:13:04,41849,MANUAL,VALID,0,DELIVERED,2021-12-23 19:13:04,2021-12-23 19:13:04,2021-12-23 19:13:04,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,174,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,1,0.0404045,,
SVC033123,WS0007,C005637,MC008032,APT019341,PERIODIC,ENGINE_OIL_CHANGE,44849.0,2022-12-24 01:13:04.357489106,0.0,APPOINTMENT,2022-01-18 23:08:47,43546,CUSTOMER_REPORTED,VALID,0,DELIVERED,2022-01-18 23:08:47,2022-01-18 23:26:47,2022-01-18 23:26:47,Genel bakım ve kontroller talep edildi.,,84,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,1,0.0385703,,
SVC033124,WS0007,C005637,MC008032,,PERIODIC,ENGINE_OIL_CHANGE,46546.0,2023-01-19 05:08:46.570399595,0.0,WALK_IN,2022-02-21 02:04:47,45978,MANUAL,VALID,0,DELIVERED,2022-02-21 02:04:47,2022-02-21 10:11:47,2022-02-21 10:11:47,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,126,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,1,0.0417262,,
SVC033125,WS0007,C005637,MC008032,,PERIODIC,ENGINE_OIL_CHANGE,48978.0,2023-02-21 08:04:46.553316392,0.0,WALK_IN,2022-03-23 16:51:23,47967,MANUAL,VALID,0,DELIVERED,2022-03-23 16:51:23,2022-03-23 18:43:23,2022-03-23 18:43:23,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,57,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,1,0.0398436,,
SVC033126,WS0007,C005637,MC008032,APT019342,PERIODIC,ENGINE_OIL_CHANGE,50967.0,2023-03-23 22:51:23.147651483,0.0,APPOINTMENT,2022-05-02 22:19:51,51183,MANUAL,VALID,0,DELIVERED,2022-05-02 22:19:51,2022-05-02 22:19:51,2022-05-03 00:02:51,Genel bakım ve kontroller talep edildi.,,134,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,1,0.0363701,,
SVC033127,WS0007,C005637,MC008032,,PERIODIC,ENGINE_OIL_CHANGE,54183.0,2023-05-03 04:19:50.932698209,0.0,WALK_IN,2022-06-07 01:50:14,54774,MANUAL,VALID,0,DELIVERED,2022-06-07 01:50:14,2022-06-07 01:50:14,2022-06-07 01:50:14,Periyodik bakım zamanı geldi.,,65,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,216.0,,,1,0.0386736,,
SVC033128,WS0007,C005637,MC008032,APT019343,PERIODIC,ENGINE_OIL_CHANGE,57774.0,2023-06-07 07:50:14.367852110,0.0,APPOINTMENT,2022-07-17 00:30:37,58604,MANUAL,VALID,0,DELIVERED,2022-07-17 00:30:37,2022-07-17 01:03:37,2022-07-17 01:03:37,Periyodik bakım zamanı geldi.,,55,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,591.0,,,1,0.0405325,,
SVC033129,WS0007,C005637,MC008032,APT019344,PERIODIC,ENGINE_OIL_CHANGE,61604.0,2023-07-17 06:30:36.818967644,0.0,APPOINTMENT,2022-08-12 15:52:27,61360,MANUAL,VALID,0,DELIVERED,2022-08-12 15:52:27,2022-08-12 19:58:27,2022-08-12 21:32:27,Genel bakım ve kontroller talep edildi.,,127,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,830.0,,,1,0.0442875,,
SVC033130,WS0007,C005637,MC008032,APT019345,PERIODIC,ENGINE_OIL_CHANGE,64360.0,2023-08-12 21:52:26.720935269,0.0,APPOINTMENT,2022-09-04 06:21:11,63615,MANUAL,VALID,0,DELIVERED,2022-09-04 06:21:11,2022-09-04 09:32:11,2022-09-04 09:44:11,Genel bakım ve kontroller talep edildi.,,100,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,1,0.0392715,,
SVC033131,WS0007,C005637,MC008032,APT019346,PERIODIC,ENGINE_OIL_CHANGE,66615.0,2023-09-04 12:21:10.722160720,0.0,APPOINTMENT,2022-09-27 01:29:19,65674,MANUAL,VALID,0,DELIVERED,2022-09-27 01:29:19,2022-09-27 06:36:19,2022-09-28 03:50:19,Periyodik bakım zamanı geldi.,,154,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,1,0.0502309,,
SVC033132,WS0007,C005637,MC008032,,PERIODIC,ENGINE_OIL_CHANGE,68674.0,2023-09-27 07:29:18.781421751,0.0,WALK_IN,2022-10-25 18:24:41,67681,CUSTOMER_REPORTED,VALID,0,DELIVERED,2022-10-25 18:24:41,2022-10-26 00:04:41,2022-10-26 17:04:41,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,164,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,1,0.0562957,,
SVC033133,WS0007,C005637,MC008032,APT019347,PERIODIC,ENGINE_OIL_CHANGE,70681.0,2023-10-26 00:24:41.377365075,0.0,APPOINTMENT,2022-11-26 06:39:17,69828,MANUAL,VALID,0,DELIVERED,2022-11-28 06:39:17,2022-11-28 05:54:17,2022-11-29 05:48:17,Genel bakım ve kontroller talep edildi.,,66,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,1,0.0471939,,
SVC033134,WS0007,C005637,MC008032,,PERIODIC,ENGINE_OIL_CHANGE,72828.0,2023-11-26 12:39:17.077035849,0.0,WALK_IN,2023-01-04 20:49:26,71928,MANUAL,VALID,0,DELIVERED,2023-01-04 20:49:26,2023-01-04 20:49:26,2023-01-04 20:49:26,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,71,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,1,0.0557205,,
SVC033135,WS0007,C005637,MC008032,APT019348,PERIODIC,ENGINE_OIL_CHANGE,74928.0,2024-01-05 02:49:25.693448710,0.0,APPOINTMENT,2023-02-11 18:23:47,74611,MANUAL,VALID,0,DELIVERED,2023-02-11 18:23:47,2023-02-11 18:23:47,2023-02-14 23:40:47,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,81,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,1,0.0509033,,
SVC033136,WS0007,C005637,MC008032,APT019349,PERIODIC,ENGINE_OIL_CHANGE,77611.0,2024-02-12 00:23:47.374899044,0.0,APPOINTMENT,2023-03-21 22:17:05,78135,MANUAL,VALID,0,DELIVERED,2023-03-21 22:17:05,2023-03-22 01:40:05,2023-03-22 01:40:05,Genel bakım ve kontroller talep edildi.,,114,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,1,0.0524562,,
SVC033137,WS0007,C005637,MC008032,APT019350,PERIODIC,ENGINE_OIL_CHANGE,81135.0,2024-03-21 04:17:04.750538531,0.0,APPOINTMENT,2023-04-29 00:12:36,83089,MANUAL,VALID,0,DELIVERED,2023-04-29 00:12:36,2023-04-29 00:12:36,2023-04-29 00:12:36,Periyodik bakım zamanı geldi.,,55,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,524.0,,,1,0.0534562,,
SVC033138,WS0007,C005637,MC008032,,PERIODIC,ENGINE_OIL_CHANGE,86089.0,2024-04-28 06:12:36.465378093,0.0,WALK_IN,2023-05-28 16:57:56,87926,MANUAL,VALID,0,DELIVERED,2023-05-28 16:57:56,2023-05-28 17:02:56,2023-05-30 16:49:56,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,78,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,1954.0,,,1,0.0656884,,
SVC033139,WS0007,C005637,MC008032,APT019351,PERIODIC,ENGINE_OIL_CHANGE,90926.0,2024-05-27 22:57:56.244780264,0.0,APPOINTMENT,2023-06-24 05:41:12,92170,MANUAL,VALID,0,DELIVERED,2023-06-24 05:41:12,2023-06-24 05:41:12,2023-06-24 05:41:12,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,145,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,1837.0,,,1,0.0569572,,
SVC033140,WS0007,C005637,MC008032,,PERIODIC,ENGINE_OIL_CHANGE,95170.0,2024-06-23 11:41:11.635581383,0.0,WALK_IN,2023-07-16 18:31:47,95554,MANUAL,VALID,0,DELIVERED,2023-07-16 18:31:47,2023-07-17 02:56:47,2023-07-19 23:36:47,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,70,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,1244.0,,,1,0.0556726,,
SVC033141,WS0007,C005637,MC008032,APT019352,PERIODIC,ENGINE_OIL_CHANGE,98554.0,2024-07-16 00:31:47.261768039,0.0,APPOINTMENT,2023-08-03 15:17:16,98335,MANUAL,VALID,0,DELIVERED,2023-08-03 15:17:16,2023-08-03 15:17:16,2023-08-03 15:17:16,Kilometre bakımı için servise getirildi.,,78,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,384.0,,,1,0.063531,,
SVC033142,WS0007,C005637,MC008032,APT019353,PERIODIC,ENGINE_OIL_CHANGE,101335.0,2024-08-02 21:17:16.266763615,0.0,APPOINTMENT,2023-08-23 04:38:19,101589,MANUAL,VALID,0,DELIVERED,2023-08-23 04:38:19,2023-08-23 04:38:19,2023-08-23 04:38:19,Kilometre bakımı için servise getirildi.,,61,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,1,0.0585648,,
SVC033143,WS0007,C005637,MC008032,,PERIODIC,ENGINE_OIL_CHANGE,104589.0,2024-08-22 10:38:18.535790674,0.0,WALK_IN,2023-09-17 22:58:59,105057,MANUAL,VALID,0,DELIVERED,2023-09-17 22:58:59,2023-09-17 22:58:59,2023-09-17 22:58:59,Periyodik bakım zamanı geldi.,,143,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,254.0,,,1,0.0573882,,
SVC033144,WS0007,C005637,MC008032,,PERIODIC,ENGINE_OIL_CHANGE,108057.0,2024-09-17 04:58:58.759833162,0.0,WALK_IN,2023-10-04 03:45:21,107122,MANUAL,VALID,0,DELIVERED,2023-10-04 03:45:21,2023-10-04 03:45:21,2023-10-05 21:16:21,Genel bakım ve kontroller talep edildi.,,100,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,468.0,,,1,0.0709623,,
SVC033145,WS0007,C005637,MC008032,,PERIODIC,ENGINE_OIL_CHANGE,110122.0,2024-10-03 09:45:21.208247244,0.0,WALK_IN,2023-10-26 18:56:23,109382,MANUAL,VALID,0,DELIVERED,2023-10-26 18:56:23,2023-10-26 18:56:23,2023-10-27 23:43:23,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,122,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,1,0.0739623,,
SVC033146,WS0007,C005637,MC008032,,PERIODIC,ENGINE_OIL_CHANGE,112382.0,2024-10-26 00:56:22.908845135,0.0,WALK_IN,2023-11-26 14:38:07,111985,MANUAL,VALID,0,DELIVERED,2023-11-26 14:38:07,2023-11-26 16:43:07,2023-11-26 19:08:07,Periyodik bakım zamanı geldi.,,54,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,1,0.0645669,,
SVC033147,WS0007,C005637,MC008032,,PERIODIC,ENGINE_OIL_CHANGE,114985.0,2024-11-25 20:38:06.500171025,0.0,WALK_IN,2023-12-23 15:24:55,113662,MANUAL,VALID,0,DELIVERED,2023-12-23 15:24:55,2023-12-23 15:24:55,2023-12-25 14:42:55,Kilometre bakımı için servise getirildi.,,135,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,1,0.068847,,
SVC033148,WS0007,C005637,MC008032,APT019354,PERIODIC,ENGINE_OIL_CHANGE,116662.0,2024-12-22 21:24:54.654101699,0.0,APPOINTMENT,2024-01-24 17:20:42,115666,MANUAL,VALID,0,DELIVERED,2024-01-24 17:20:42,2024-01-24 17:20:42,2024-01-24 17:20:42,Genel bakım ve kontroller talep edildi.,,141,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,1,0.0760602,,
SVC033149,WS0007,C005637,MC008032,,PERIODIC,ENGINE_OIL_CHANGE,118666.0,2025-01-23 23:20:41.860581539,0.0,WALK_IN,2024-03-03 15:49:55,119387,MANUAL,VALID,0,DELIVERED,2024-03-03 15:49:55,2024-03-03 17:56:55,2024-03-04 20:09:55,Periyodik bakım zamanı geldi.,,48,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,1,0.0659857,,
SVC033150,WS0007,C005637,MC008032,APT019355,PERIODIC,ENGINE_OIL_CHANGE,122387.0,2025-03-03 21:49:54.843754726,0.0,APPOINTMENT,2024-04-03 04:43:40,122008,MANUAL,VALID,0,DELIVERED,2024-04-03 04:43:40,2024-04-03 04:43:40,2024-04-03 04:43:40,Genel bakım ve kontroller talep edildi.,,92,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,721.0,,,1,0.068716,,
SVC033151,WS0007,C005637,MC008032,APT019356,PERIODIC,ENGINE_OIL_CHANGE,125008.0,2025-04-03 10:43:39.976013448,0.0,APPOINTMENT,2024-04-28 07:51:55,124080,MANUAL,VALID,0,DELIVERED,2024-04-28 07:51:55,2024-04-28 12:32:55,2024-04-28 12:32:55,Genel bakım ve kontroller talep edildi.,,68,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,1,0.0750637,,
SVC033152,WS0007,C005637,MC008032,,PERIODIC,ENGINE_OIL_CHANGE,127080.0,2025-04-28 13:51:54.597060727,0.0,WALK_IN,2024-06-04 09:56:37,127515,MANUAL,VALID,0,DELIVERED,2024-06-04 09:56:37,2024-06-04 10:22:37,2024-06-04 10:22:37,Kilometre bakımı için servise getirildi.,,49,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,1,0.0804168,,
SVC033153,WS0007,C005637,MC008032,APT019357,PERIODIC,ENGINE_OIL_CHANGE,130515.0,2025-06-04 15:56:36.859804870,0.0,APPOINTMENT,2024-06-30 23:31:09,130564,MANUAL,VALID,0,DELIVERED,2024-06-30 23:31:09,2024-06-30 23:31:09,2024-06-30 23:31:09,Periyodik bakım zamanı geldi.,,79,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,435.0,,,1,0.0757664,,
SVC033154,WS0007,C005637,MC008032,APT019358,BREAKDOWN,FAULT_EVENT,211954.6,2027-05-11 00:00:00.000000000,,WALK_IN,2024-07-16 10:36:15,132830,MANUAL,VALID,0,DELIVERED,2024-07-16 10:36:15,2024-07-16 10:36:15,2024-07-16 16:04:15,Genel bakım ve kontroller talep edildi.,,72,,,,,,1,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,49.0,0.0,49.0,1,0.0824262,TIRES_WHEELS,MEDIUM
SVC033155,WS0010,C005639,MC008035,APT019359,PERIODIC,ENGINE_OIL_CHANGE,,,0.0,APPOINTMENT,2026-06-16 17:04:00,71917,MANUAL,VALID,0,DELIVERED,2026-06-16 17:04:00,2026-06-16 17:04:00,2026-06-16 17:04:00,Kilometre bakımı için servise getirildi.,,123,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.3.0,42,REGRESSION_CALIBRATION_V1_3,0.0,0.0,,,0,0.0485616,,
