service_id,workshop_id,customer_id,motorcycle_id,appointment_id,service_type_code,primary_trigger_task,trigger_due_km,trigger_due_date,service_delay_days,arrival_mode,received_at,odometer_km,mileage_source,mileage_quality_flag,is_mileage_estimated,status,estimated_delivery_at,completed_at,delivered_at,customer_complaint,technician_notes,labor_minutes_pre_task,labor_total,parts_total,discount_total,tax_total,grand_total,is_breakdown,is_warranty,capture_origin,data_origin,generator_version,random_seed,scenario_id
SVC029007,WS0008,C004949,MC007045,APT016898,PERIODIC,ENGINE_OIL_CHANGE,79535.7,2026-03-25,0,APPOINTMENT,2025-07-14 15:00:00,79615,MANUAL,VALID,0,DELIVERED,2025-07-14 15:00:00,2025-07-14 16:51:00,2025-07-14 17:08:00,Genel bakım ve kontroller talep edildi.,,119,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029008,WS0008,C004949,MC007045,APT016899,PERIODIC,ENGINE_OIL_CHANGE,84615.1,2026-07-14,3,APPOINTMENT,2025-11-03 15:13:00,84850,CUSTOMER_REPORTED,VALID,0,DELIVERED,2025-11-03 15:13:00,2025-11-03 17:32:00,2025-11-03 16:33:00,Kilometre bakımı için servise getirildi.,,130,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029009,WS0008,C004949,MC007045,,PERIODIC,ENGINE_OIL_CHANGE,89849.8,2026-11-03,8,WALK_IN,2026-03-20 14:52:00,90275,MANUAL,VALID,0,DELIVERED,2026-03-20 14:52:00,2026-03-20 12:42:00,2026-03-20 15:06:00,Genel bakım ve kontroller talep edildi.,,116,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029010,WS0008,C004949,MC007045,APT016900,PERIODIC,ENGINE_OIL_CHANGE,95275.0,2027-03-20,8,APPOINTMENT,2026-07-17 08:32:00,95641,MANUAL,VALID,0,DELIVERED,2026-07-17 08:32:00,2026-07-17 11:29:00,2026-07-17 15:52:00,Periyodik bakım zamanı geldi.,,50,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029011,WS0002,C004950,MC007046,APT016901,PERIODIC,ENGINE_OIL_CHANGE,39853.3,2026-05-03,28,APPOINTMENT,2026-06-01 12:26:00,39612,MANUAL,VALID,0,DELIVERED,2026-06-01 12:26:00,2026-06-01 11:24:00,2026-06-01 13:19:00,Kilometre bakımı için servise getirildi.,,106,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029012,WS0006,C004951,MC007047,,PERIODIC,ENGINE_OIL_CHANGE,9727.2,2026-07-19,0,WALK_IN,2026-05-06 17:06:00,9737,MANUAL,VALID,0,DELIVERED,2026-05-06 17:06:00,2026-05-06 10:33:00,2026-05-06 11:34:00,Kilometre bakımı için servise getirildi.,,169,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029013,WS0007,C004953,MC007050,APT016902,PERIODIC,ENGINE_OIL_CHANGE,37546.3,2025-06-18,11,APPOINTMENT,2024-09-24 11:26:00,37958,MANUAL,VALID,0,DELIVERED,2024-09-24 11:26:00,2024-09-24 10:27:00,2024-09-24 10:53:00,Periyodik bakım zamanı geldi.,,140,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029014,WS0007,C004953,MC007050,APT016903,PERIODIC,ENGINE_OIL_CHANGE,40957.6,2025-09-24,7,APPOINTMENT,2024-12-30 12:49:00,41192,MANUAL,VALID,0,DELIVERED,2024-12-30 12:49:00,2024-12-30 13:26:00,2024-12-30 15:42:00,Genel bakım ve kontroller talep edildi.,,82,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029015,WS0007,C004953,MC007050,,PERIODIC,ENGINE_OIL_CHANGE,44192.0,2025-12-30,11,WALK_IN,2025-04-23 12:16:00,44640,MANUAL,VALID,0,DELIVERED,2025-04-23 12:16:00,2025-04-23 09:56:00,2025-04-23 12:38:00,Periyodik bakım zamanı geldi.,,66,,,,,,0,1,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029016,WS0007,C004953,MC007050,APT016904,PERIODIC,ENGINE_OIL_CHANGE,51178.4,2026-08-18,20,APPOINTMENT,2025-12-13 17:26:00,51841,MANUAL,VALID,0,DELIVERED,2025-12-13 17:26:00,2025-12-13 14:37:00,2025-12-13 15:43:00,Periyodik bakım zamanı geldi.,,122,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029017,WS0007,C004953,MC007050,,PERIODIC,ENGINE_OIL_CHANGE,58606.5,2027-04-18,2,WALK_IN,2026-07-20 12:40:00,58676,MANUAL,VALID,0,DELIVERED,2026-07-20 12:40:00,2026-07-20 13:23:00,2026-07-20 14:03:00,Periyodik bakım zamanı geldi.,,147,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029018,WS0002,C004954,MC007051,APT016905,PERIODIC,ENGINE_OIL_CHANGE,31599.4,2023-11-26,9,APPOINTMENT,2023-02-06 08:32:00,31925,MANUAL,VALID,0,DELIVERED,2023-02-06 08:32:00,2023-02-06 15:16:00,2023-02-07 10:19:00,Periyodik bakım zamanı geldi.,,94,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029019,WS0002,C004954,MC007051,APT016906,PERIODIC,ENGINE_OIL_CHANGE,39989.5,2024-05-27,8,APPOINTMENT,2023-07-06 13:04:00,40572,MANUAL,VALID,0,DELIVERED,2023-07-06 13:04:00,2023-07-06 16:07:00,2023-07-06 11:00:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,57,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029020,WS0002,C004954,MC007051,,PERIODIC,ENGINE_OIL_CHANGE,42821.6,2024-07-06,6,WALK_IN,2023-08-16 14:53:00,43345,MANUAL,VALID,0,DELIVERED,2023-08-16 14:53:00,2023-08-16 12:07:00,2023-08-16 15:22:00,Genel bakım ve kontroller talep edildi.,,98,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029021,WS0002,C004954,MC007051,APT016907,PERIODIC,ENGINE_OIL_CHANGE,45594.7,2024-08-16,23,APPOINTMENT,2023-10-19 16:49:00,47123,MANUAL,VALID,0,DELIVERED,2023-10-19 16:49:00,2023-10-19 08:30:00,2023-10-20 08:55:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,116,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029022,WS0002,C004954,MC007051,,PERIODIC,ENGINE_OIL_CHANGE,49373.0,2024-10-19,3,WALK_IN,2023-12-02 14:37:00,49666,MANUAL,VALID,0,DELIVERED,2023-12-02 14:37:00,2023-12-02 11:11:00,2023-12-02 08:55:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,128,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029023,WS0002,C004954,MC007051,,PERIODIC,ENGINE_OIL_CHANGE,51916.2,2024-12-02,7,WALK_IN,2024-02-02 10:46:00,52114,ESTIMATED,ESTIMATED,1,DELIVERED,2024-02-02 10:46:00,2024-02-02 10:31:00,2024-02-03 17:03:00,Periyodik bakım zamanı geldi.,,127,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029024,WS0002,C004954,MC007051,,PERIODIC,ENGINE_OIL_CHANGE,62293.0,2025-06-20,4,WALK_IN,2024-07-31 11:33:00,62641,MANUAL,VALID,0,DELIVERED,2024-07-31 11:33:00,2024-07-31 10:15:00,2024-07-31 15:31:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,79,,,,,,0,1,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029025,WS0002,C004954,MC007051,APT016908,PERIODIC,ENGINE_OIL_CHANGE,64890.8,2025-07-31,6,APPOINTMENT,2024-09-10 09:20:00,65689,MANUAL,VALID,0,DELIVERED,2024-09-10 09:20:00,2024-09-10 11:16:00,2024-09-10 09:14:00,Genel bakım ve kontroller talep edildi.,,35,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029026,WS0002,C004954,MC007051,,PERIODIC,ENGINE_OIL_CHANGE,67939.1,2025-09-10,13,WALK_IN,2024-11-04 09:49:00,68879,MANUAL,VALID,0,DELIVERED,2024-11-04 09:49:00,2024-11-04 14:56:00,2024-11-04 15:33:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,135,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029027,WS0002,C004954,MC007051,APT016909,PERIODIC,ENGINE_OIL_CHANGE,73389.5,2025-12-27,1,APPOINTMENT,2025-03-08 10:32:00,73474,MANUAL,VALID,0,DELIVERED,2025-03-08 10:32:00,2025-03-08 12:24:00,2025-03-08 13:54:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,131,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029028,WS0002,C004954,MC007051,,REPAIR,UNSCHEDULED_EVENT,,,0,WALK_IN,2025-05-28 13:19:00,78913,MANUAL,VALID,0,DELIVERED,2025-05-28 13:19:00,2025-05-28 10:32:00,2025-05-28 14:34:00,Mekanik sorun şüphesiyle genel kontrol istendi.,,45,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029029,WS0002,C004954,MC007051,,BREAKDOWN,UNSCHEDULED_EVENT,,,0,WALK_IN,2025-08-14 11:37:00,83409,MANUAL,VALID,0,DELIVERED,2025-08-14 11:37:00,2025-08-14 09:01:00,2025-08-14 15:49:00,Sürüş sırasında motosiklet aniden stop etti.,,60,,,,,,1,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029030,WS0002,C004954,MC007051,APT016910,PERIODIC,ENGINE_OIL_CHANGE,89816.4,2026-10-22,0,APPOINTMENT,2025-12-01 11:13:00,89884,MANUAL,VALID,0,DELIVERED,2025-12-01 11:13:00,2025-12-01 12:58:00,2025-12-01 11:35:00,Kilometre bakımı için servise getirildi.,,79,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029031,WS0004,C004955,MC007053,APT016911,PERIODIC,ENGINE_OIL_CHANGE,49599.6,2026-01-20,21,APPOINTMENT,2025-09-06 15:18:00,50251,MANUAL,VALID,0,DELIVERED,2025-09-06 15:18:00,2025-09-06 11:08:00,2025-09-06 09:21:00,Periyodik bakım zamanı geldi.,,62,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029032,WS0004,C004955,MC007053,,BREAKDOWN,UNSCHEDULED_EVENT,,,0,WALK_IN,2026-06-05 08:24:00,59381,MANUAL,VALID,0,DELIVERED,2026-06-06 08:24:00,2026-06-06 14:16:00,2026-06-06 17:24:00,Sürüş sırasında motosiklet aniden stop etti.,,356,,,,,,1,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029033,WS0003,C004956,MC007054,,REPAIR,UNSCHEDULED_EVENT,,,0,WALK_IN,2024-11-04 15:37:00,45810,MANUAL,VALID,0,DELIVERED,2024-11-04 15:37:00,2024-11-04 14:52:00,2024-11-04 16:18:00,Kullanıcı arıza kontrolü talep etti.,,135,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029034,WS0003,C004956,MC007054,,BREAKDOWN,UNSCHEDULED_EVENT,,,0,WALK_IN,2024-11-25 15:53:00,46299,MANUAL,VALID,0,DELIVERED,2024-11-27 15:53:00,2024-11-27 09:30:00,2024-11-27 15:34:00,Motosiklet çalışıyor ancak ciddi performans kaybı var.,,113,,,,,,1,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029035,WS0003,C004956,MC007054,,PERIODIC,ENGINE_OIL_CHANGE,48626.4,2025-07-01,3,WALK_IN,2025-03-22 12:38:00,48672,MANUAL,VALID,0,DELIVERED,2025-03-22 12:38:00,2025-03-22 10:06:00,2025-03-22 16:18:00,Kilometre bakımı için servise getirildi.,,159,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029036,WS0008,C004957,MC007055,,PERIODIC,ENGINE_OIL_CHANGE,61299.9,2025-11-23,19,WALK_IN,2025-03-10 16:48:00,62613,MANUAL,VALID,0,DELIVERED,2025-03-10 16:48:00,2025-03-10 15:28:00,2025-03-10 09:51:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,111,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029037,WS0008,C004957,MC007055,,PERIODIC,ENGINE_OIL_CHANGE,71619.1,2026-05-12,9,WALK_IN,2025-07-25 08:24:00,72518,MANUAL,VALID,0,DELIVERED,2025-07-25 08:24:00,2025-07-25 15:56:00,2025-07-25 09:05:00,Kilometre bakımı için servise getirildi.,,172,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029038,WS0008,C004957,MC007055,,PERIODIC,ENGINE_OIL_CHANGE,96252.4,2027-05-09,0,WALK_IN,2026-07-14 12:06:00,96259,MANUAL,VALID,0,DELIVERED,2026-07-14 12:06:00,2026-07-14 15:14:00,2026-07-14 15:49:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,106,,,,,,0,1,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029039,WS0007,C004958,MC007056,,PERIODIC,ENGINE_OIL_CHANGE,99486.1,2022-09-03,10,WALK_IN,2022-05-09 11:54:00,100085,MANUAL,VALID,0,DELIVERED,2022-05-09 11:54:00,2022-05-09 09:28:00,2022-05-09 11:43:00,Genel bakım ve kontroller talep edildi.,,101,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029040,WS0007,C004958,MC007056,,PERIODIC,ENGINE_OIL_CHANGE,103085.0,2023-05-09,0,WALK_IN,2022-07-18 18:12:00,103126,MANUAL,VALID,0,DELIVERED,2022-07-18 18:12:00,2022-07-18 11:37:00,2022-07-18 17:17:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,102,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029041,WS0007,C004958,MC007056,APT016912,PERIODIC,ENGINE_OIL_CHANGE,116941.4,2024-02-16,0,APPOINTMENT,2023-04-19 12:47:00,116968,MANUAL,VALID,0,DELIVERED,2023-04-19 12:47:00,2023-04-19 10:22:00,2023-04-19 09:47:00,Genel bakım ve kontroller talep edildi.,,186,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029042,WS0007,C004958,MC007056,,PERIODIC,ENGINE_OIL_CHANGE,119967.5,2024-04-19,11,WALK_IN,2023-07-03 16:28:00,120868,MANUAL,VALID,0,DELIVERED,2023-07-03 16:28:00,2023-07-03 17:38:00,2023-07-03 08:47:00,Periyodik bakım zamanı geldi.,,83,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029043,WS0007,C004958,MC007056,,PERIODIC,ENGINE_OIL_CHANGE,123867.6,2024-07-03,11,WALK_IN,2023-09-14 17:25:00,124568,MANUAL,VALID,0,DELIVERED,2023-09-14 17:25:00,2023-09-14 13:12:00,2023-09-14 10:36:00,Kilometre bakımı için servise getirildi.,,108,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029044,WS0007,C004958,MC007056,,PERIODIC,ENGINE_OIL_CHANGE,127568.0,2024-09-14,15,WALK_IN,2023-11-27 12:26:00,128317,MANUAL,VALID,0,DELIVERED,2023-11-27 12:26:00,2023-11-27 14:10:00,2023-11-27 14:48:00,Genel bakım ve kontroller talep edildi.,,95,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029045,WS0007,C004958,MC007056,,PERIODIC,ENGINE_OIL_CHANGE,138879.7,2025-05-21,7,WALK_IN,2024-08-05 12:31:00,138989,MANUAL,VALID,0,DELIVERED,2024-08-05 12:31:00,2024-08-05 17:59:00,2024-08-05 08:56:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,127,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029046,WS0007,C004958,MC007056,,PERIODIC,ENGINE_OIL_CHANGE,145734.4,2025-09-30,5,WALK_IN,2024-12-09 14:05:00,145985,MANUAL,VALID,0,DELIVERED,2024-12-09 14:05:00,2024-12-09 14:54:00,2024-12-09 14:29:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,158,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029047,WS0007,C004958,MC007056,,PERIODIC,ENGINE_OIL_CHANGE,148985.0,2025-12-09,7,WALK_IN,2025-02-17 17:55:00,149477,MANUAL,VALID,0,DELIVERED,2025-02-17 17:55:00,2025-02-17 17:57:00,2025-02-17 14:19:00,Genel bakım ve kontroller talep edildi.,,118,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029048,WS0007,C004958,MC007056,,PERIODIC,ENGINE_OIL_CHANGE,152477.0,2026-02-17,1,WALK_IN,2025-04-29 09:27:00,152502,MANUAL,VALID,0,DELIVERED,2025-04-29 09:27:00,2025-04-29 15:50:00,2025-04-29 15:58:00,Kilometre bakımı için servise getirildi.,,190,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029049,WS0007,C004958,MC007056,APT016913,PERIODIC,ENGINE_OIL_CHANGE,158886.3,2026-07-05,5,APPOINTMENT,2025-09-04 11:11:00,159189,MANUAL,VALID,0,DELIVERED,2025-09-04 11:11:00,2025-09-04 17:17:00,2025-09-04 13:10:00,Periyodik bakım zamanı geldi.,,83,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029050,WS0007,C004958,MC007056,APT016914,PERIODIC,ENGINE_OIL_CHANGE,162189.4,2026-09-04,3,APPOINTMENT,2025-11-08 17:24:00,162356,CUSTOMER_REPORTED,VALID,0,DELIVERED,2025-11-08 17:24:00,2025-11-08 17:27:00,2025-11-08 15:23:00,Periyodik bakım zamanı geldi.,,116,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029051,WS0007,C004958,MC007056,APT016915,PERIODIC,ENGINE_OIL_CHANGE,165356.4,2026-11-08,0,APPOINTMENT,2026-01-21 09:58:00,165420,MANUAL,VALID,0,DELIVERED,2026-01-21 09:58:00,2026-01-21 09:44:00,2026-01-21 09:29:00,Periyodik bakım zamanı geldi.,,69,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029052,WS0007,C004958,MC007056,,PERIODIC,ENGINE_OIL_CHANGE,168420.0,2027-01-21,10,WALK_IN,2026-04-13 17:50:00,169203,MANUAL,VALID,0,DELIVERED,2026-04-13 17:50:00,2026-04-13 11:45:00,2026-04-13 08:50:00,Kilometre bakımı için servise getirildi.,,77,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029053,WS0007,C004958,MC007056,APT016916,PERIODIC,ENGINE_OIL_CHANGE,172202.6,2027-04-13,17,APPOINTMENT,2026-07-17 14:17:00,173469,MANUAL,VALID,0,DELIVERED,2026-07-17 14:17:00,2026-07-17 11:14:00,2026-07-17 10:08:00,Periyodik bakım zamanı geldi.,,114,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029054,WS0007,C004958,MC007057,,PERIODIC,ENGINE_OIL_CHANGE,17312.3,2022-11-05,4,WALK_IN,2022-06-08 13:09:00,17591,MANUAL,VALID,0,DELIVERED,2022-06-08 13:09:00,2022-06-08 09:54:00,2022-06-08 18:11:00,Bakım uyarısı sonrası servis randevusu oluşturuldu.,,142,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029055,WS0007,C004958,MC007057,APT016917,PERIODIC,ENGINE_OIL_CHANGE,22590.7,2023-06-08,3,APPOINTMENT,2022-09-24 09:11:00,22834,MANUAL,VALID,0,DELIVERED,2022-09-24 09:11:00,2022-09-24 16:03:00,2022-09-26 15:09:00,Genel bakım ve kontroller talep edildi.,,93,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029056,WS0007,C004958,MC007057,,TIRE,UNSCHEDULED_EVENT,,,0,WALK_IN,2023-03-31 16:04:00,31402,MANUAL,VALID,0,DELIVERED,2023-03-31 16:04:00,2023-03-31 14:15:00,2023-03-31 12:47:00,Lastik kontrolü ve gerekirse değişim istendi.,,74,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029057,WS0007,C004958,MC007057,APT016918,PERIODIC,ENGINE_OIL_CHANGE,38505.7,2024-05-09,8,APPOINTMENT,2023-09-06 11:45:00,39040,CUSTOMER_REPORTED,VALID,0,DELIVERED,2023-09-06 11:45:00,2023-09-06 17:48:00,2023-09-06 17:02:00,Periyodik bakım zamanı geldi.,,126,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029058,WS0007,C004958,MC007057,,PERIODIC,ENGINE_OIL_CHANGE,54666.5,2025-04-29,0,WALK_IN,2024-08-08 10:43:00,54723,MANUAL,VALID,0,DELIVERED,2024-08-08 10:43:00,2024-08-08 15:11:00,2024-08-09 15:02:00,Periyodik bakım zamanı geldi.,,91,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029059,WS0007,C004958,MC007057,,PERIODIC,ENGINE_OIL_CHANGE,59723.1,2025-08-08,1,WALK_IN,2024-12-16 09:55:00,59747,MANUAL,VALID,0,DELIVERED,2024-12-16 09:55:00,2024-12-16 18:10:00,2024-12-18 16:13:00,Genel bakım ve kontroller talep edildi.,,124,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029060,WS0007,C004958,MC007057,APT016919,PERIODIC,ENGINE_OIL_CHANGE,64747.2,2025-12-16,0,APPOINTMENT,2025-04-16 08:54:00,64798,MANUAL,VALID,0,DELIVERED,2025-04-16 08:54:00,2025-04-16 16:50:00,2025-04-16 17:17:00,Genel bakım ve kontroller talep edildi.,,67,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029061,WS0007,C004958,MC007057,APT016920,PERIODIC,ENGINE_OIL_CHANGE,69797.5,2026-04-16,11,APPOINTMENT,2025-08-08 13:12:00,70266,MANUAL,VALID,0,DELIVERED,2025-08-08 13:12:00,2025-08-08 12:55:00,2025-08-08 09:18:00,Kilometre bakımı için servise getirildi.,,138,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029062,WS0007,C004958,MC007057,,PERIODIC,ENGINE_OIL_CHANGE,81249.5,2026-12-29,0,WALK_IN,2026-04-21 13:32:00,81272,MANUAL,VALID,0,DELIVERED,2026-04-21 13:32:00,2026-04-21 16:42:00,2026-04-21 14:09:00,Genel bakım ve kontroller talep edildi.,,172,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029063,WS0007,C004958,MC007057,APT016921,PERIODIC,ENGINE_OIL_CHANGE,86272.5,2027-04-21,0,APPOINTMENT,2026-07-31 12:10:00,86283,MANUAL,VALID,0,DELIVERED,2026-07-31 12:10:00,2026-07-31 09:31:00,2026-07-31 15:14:00,Periyodik bakım zamanı geldi.,,154,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029064,WS0003,C004959,MC007058,APT016922,PERIODIC,ENGINE_OIL_CHANGE,10883.7,2026-03-09,8,APPOINTMENT,2025-09-13 15:42:00,11054,MANUAL,VALID,0,DELIVERED,2025-09-13 15:42:00,2025-09-13 14:43:00,2025-09-15 09:13:00,Periyodik bakım zamanı geldi.,,122,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029065,WS0003,C004959,MC007058,APT016923,PERIODIC,ENGINE_OIL_CHANGE,14053.6,2026-09-13,14,APPOINTMENT,2026-03-03 14:17:00,14359,MANUAL,VALID,0,DELIVERED,2026-03-03 14:17:00,2026-03-03 09:27:00,2026-03-03 14:06:00,Kilometre bakımı için servise getirildi.,,148,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
SVC029066,WS0003,C004959,MC007059,APT016924,PERIODIC,ENGINE_OIL_CHANGE,24668.6,2026-06-20,7,APPOINTMENT,2026-04-11 17:41:00,25075,MANUAL,VALID,0,DELIVERED,2026-04-11 17:41:00,2026-04-11 17:09:00,2026-04-11 15:36:00,Periyodik bakım zamanı geldi.,,117,,,,,,0,0,RIDEBASE_WORKSHOP,SYNTHETIC,1.0.0,42,MAINTENANCE_EVENT_SIM_V1
